task,global_idx,umap_1,umap_2,nominal_cluster,stability_fraction,stability_count
pusht,634013,13.12330532,7.59351110,2,1.00000000,9
pusht,634075,7.27787352,12.52225590,3,1.00000000,9
pusht,634171,12.79759884,6.77555180,2,1.00000000,9
pusht,634278,5.43917656,13.70765972,3,1.00000000,9
pusht,634346,7.91023779,6.54200792,3,0.11111111,1
pusht,634364,12.79810619,6.73893452,2,1.00000000,9
pusht,634509,6.75760269,6.60442019,3,0.66666667,6
pusht,634606,13.20965385,8.24098206,2,1.00000000,9
pusht,634754,12.85328484,7.03288031,2,1.00000000,9
pusht,635242,6.88593960,6.47301769,3,0.66666667,6
pusht,635274,6.94015217,6.71480274,3,0.44444444,4
pusht,635329,13.13582325,7.62657261,2,1.00000000,9
pusht,635348,13.12436199,7.61875296,2,1.00000000,9
pusht,635375,10.19636631,11.41840363,3,0.66666667,6
pusht,635380,9.26642990,11.82936192,3,0.66666667,6
pusht,635414,7.01284266,6.35469389,3,0.66666667,6
pusht,635438,6.78349352,6.54960155,3,0.66666667,6
pusht,635578,7.37139845,12.27188015,3,0.77777778,7
pusht,635609,6.95611763,6.37945414,3,0.66666667,6
pusht,635636,6.75197411,6.59864664,3,0.66666667,6
pusht,635655,7.37856627,6.67616415,3,0.22222222,2
pusht,635789,5.82084513,13.49517345,3,1.00000000,9
pusht,635792,7.00942230,6.33118391,3,0.66666667,6
pusht,635807,6.95176315,6.43344450,3,0.66666667,6
pusht,635855,8.26091003,6.42442560,2,1.00000000,9
pusht,636060,12.81784058,6.75961781,2,1.00000000,9
pusht,636232,8.29183483,6.40709829,2,1.00000000,9
pusht,636269,13.10197067,7.59714365,2,1.00000000,9
pusht,636565,6.78967857,6.56905890,3,0.66666667,6
pusht,636710,7.10311413,12.67096710,3,1.00000000,9
pusht,636759,6.76240492,6.57082605,3,0.66666667,6
pusht,636815,12.81641102,6.79705286,2,1.00000000,9
pusht,636888,7.44318151,12.02756596,3,0.88888889,8
pusht,636998,12.82027245,6.75868893,2,1.00000000,9
pusht,637087,7.07814646,12.68417072,3,1.00000000,9
pusht,637295,6.99522543,6.35456467,3,0.66666667,6
pusht,637309,6.87856340,6.44663191,3,0.66666667,6
pusht,637528,6.90821218,6.74197197,3,0.55555556,5
pusht,637671,7.00267410,6.34965563,3,0.66666667,6
pusht,637809,12.81621170,8.77413177,2,1.00000000,9
pusht,638054,6.94410467,6.41115046,3,0.66666667,6
pusht,638251,6.88852310,6.47385406,3,0.66666667,6
pusht,638523,13.09841728,7.54934502,2,1.00000000,9
pusht,638828,6.77146530,6.58247185,3,0.66666667,6
pusht,638844,6.89277220,6.71262836,3,0.55555556,5
pusht,638900,13.07131577,7.51214314,2,1.00000000,9
pusht,638954,8.21242523,12.10239697,3,0.77777778,7
pusht,638967,6.94546413,12.65865135,3,1.00000000,9
pusht,639180,6.97659874,6.34809732,3,0.66666667,6
pusht,639893,9.57667351,11.79445553,3,0.66666667,6
pusht,640007,12.79014492,6.70214796,2,1.00000000,9
pusht,640026,13.09493065,7.53944778,2,1.00000000,9
pusht,640059,13.22560406,8.32305717,2,1.00000000,9
pusht,640123,6.92916775,6.40161657,3,0.66666667,6
pusht,640296,5.34953070,13.62890911,3,1.00000000,9
pusht,640373,12.78642654,6.66545582,2,1.00000000,9
pusht,640382,12.82879353,6.59135199,2,1.00000000,9
pusht,640603,13.09526062,7.56175089,2,1.00000000,9
pusht,640606,13.09052753,7.54497719,2,1.00000000,9
pusht,640704,6.81054544,6.53090858,3,0.66666667,6
pusht,640809,13.26685905,8.25044632,2,1.00000000,9
pusht,640876,6.90541172,6.41922808,3,0.66666667,6
pusht,640894,6.77815723,6.56771755,3,0.66666667,6
pusht,641091,6.74558687,6.64405918,3,0.66666667,6
pusht,641228,4.11348724,13.59336758,3,1.00000000,9
pusht,641246,7.01308823,6.33758211,3,0.66666667,6
pusht,641340,13.08146667,7.54039669,2,1.00000000,9
pusht,641445,6.88725996,6.46785021,3,0.66666667,6
pusht,641620,6.98308420,6.38201618,3,0.66666667,6
pusht,642136,12.14998150,9.80000114,2,1.00000000,9
pusht,642197,6.91832018,6.43122864,3,0.66666667,6
pusht,642236,7.47420216,6.65847826,3,0.22222222,2
pusht,642339,9.29336262,11.41910076,3,0.66666667,6
pusht,642526,9.15665245,11.83231735,3,0.66666667,6
pusht,642785,6.74763489,6.63748550,3,0.66666667,6
pusht,642791,6.82338047,6.70965576,3,0.66666667,6
pusht,642798,7.35500765,6.65371323,3,0.22222222,2
pusht,643062,13.11535072,7.92026567,2,1.00000000,9
pusht,643281,7.19511843,11.87959385,3,1.00000000,9
pusht,643320,6.92416477,6.42960596,3,0.66666667,6
pusht,643322,6.88590050,6.45285368,3,0.66666667,6
pusht,643493,9.04305458,12.30067635,2,0.44444444,4
pusht,643586,12.82487392,6.87089920,2,1.00000000,9
pusht,643644,10.39575672,11.32092476,3,0.66666667,6
pusht,643686,6.98882771,6.36495447,3,0.66666667,6
pusht,643700,6.90113020,6.45045996,3,0.66666667,6
pusht,643806,13.10549545,7.59572172,2,1.00000000,9
pusht,644373,13.11313152,7.67596436,2,1.00000000,9
pusht,644386,13.15621185,8.01237488,2,1.00000000,9
pusht,644429,3.29871917,5.87568331,3,1.00000000,9
pusht,644432,3.30557775,5.90944386,3,1.00000000,9
pusht,644469,6.76195431,6.57639694,3,0.66666667,6
pusht,644470,6.77300072,6.58553886,3,0.66666667,6
pusht,644702,12.80260944,6.79501390,2,1.00000000,9
pusht,644894,12.82432556,6.76236486,2,1.00000000,9
pusht,644898,12.81898308,6.71635294,2,1.00000000,9
pusht,645102,13.08289146,7.52717209,2,1.00000000,9
pusht,645258,12.78247929,6.75336838,2,1.00000000,9
pusht,645297,13.10077953,7.57493067,2,1.00000000,9
pusht,645298,13.11255455,7.59753036,2,1.00000000,9
pusht,645329,13.02382851,8.49219704,2,1.00000000,9
pusht,645364,5.59216022,13.70858002,3,1.00000000,9
pusht,645541,8.53409195,10.88805008,3,0.33333333,3
pusht,645957,6.89087343,6.46048069,3,0.66666667,6
pusht,645986,6.85042381,6.71157980,3,0.66666667,6
pusht,646149,6.88100386,6.48106623,3,0.66666667,6
pusht,646213,12.83691120,6.60392189,2,1.00000000,9
pusht,646328,6.93542337,6.41845131,3,0.66666667,6
pusht,646490,5.51785421,13.72463989,3,1.00000000,9
pusht,646663,9.92163944,11.17777252,3,0.55555556,5
pusht,647027,6.42802000,5.83192396,3,0.55555556,5
pusht,647115,6.85848904,6.72933722,3,0.55555556,5
pusht,647223,11.99952698,10.04632950,3,0.11111111,1
pusht,647268,6.89753151,6.46922970,3,0.66666667,6
pusht,647303,7.02661943,6.71661711,3,0.44444444,4
pusht,647376,8.32084465,0.58621418,2,0.66666667,6
pusht,647389,8.33074379,0.56138045,2,0.66666667,6
pusht,647411,8.31469536,0.64670795,2,0.66666667,6
pusht,647442,8.33879280,0.65138280,2,0.66666667,6
pusht,647558,11.63226604,9.09835625,2,1.00000000,9
pusht,647724,10.15734100,1.97054493,2,1.00000000,9
pusht,647786,13.77944851,6.94922829,2,1.00000000,9
pusht,647840,6.89233208,6.48703527,3,0.66666667,6
pusht,647990,13.03860855,7.23863792,2,0.88888889,8
pusht,648200,7.00481606,6.36130238,3,0.66666667,6
pusht,648348,6.43124676,5.80028439,3,0.66666667,6
pusht,648497,6.46191692,5.80856657,3,0.66666667,6
pusht,648521,6.41962051,5.78173304,3,0.66666667,6
pusht,648527,6.42031479,5.79377127,3,0.66666667,6
pusht,648532,6.31734180,5.76254845,3,0.66666667,6
pusht,648840,6.46095467,5.41997766,3,0.44444444,4
pusht,649041,7.04817295,6.11795282,3,0.77777778,7
pusht,649131,6.27084827,4.72541380,3,0.88888889,8
pusht,649192,6.82350779,6.48471260,3,0.66666667,6
pusht,649250,6.52227402,5.71595335,3,0.55555556,5
pusht,649296,5.72485638,5.70436144,3,0.66666667,6
pusht,649297,5.69471550,5.74205303,3,0.66666667,6
pusht,649548,6.72219038,6.50842476,3,0.66666667,6
pusht,649565,10.17644691,12.74281120,3,0.66666667,6
pusht,649674,6.55454969,5.97488451,3,0.88888889,8
pusht,649812,6.50010395,5.85402536,3,0.66666667,6
pusht,649855,6.35822392,5.88105965,3,0.66666667,6
pusht,649888,3.72200298,5.76279068,3,1.00000000,9
pusht,649923,6.77487326,6.55127048,3,0.66666667,6
pusht,650040,6.35350275,6.14181852,3,0.55555556,5
pusht,650136,10.94937134,5.45312357,2,1.00000000,9
pusht,650327,7.34746027,6.67993402,3,0.22222222,2
pusht,650423,13.73665142,5.85636473,2,1.00000000,9
pusht,650512,6.86320496,6.59753847,3,0.66666667,6
pusht,650649,0.26360732,4.71349049,1,1.00000000,9
pusht,650833,0.19000088,5.21591854,1,1.00000000,9
pusht,650873,0.68628430,7.45999861,1,1.00000000,9
pusht,650979,0.10279591,4.96899366,1,1.00000000,9
pusht,651041,0.87739658,8.22183990,1,1.00000000,9
pusht,651045,1.03712595,8.89114475,1,1.00000000,9
pusht,651401,6.98556519,12.85821724,3,1.00000000,9
pusht,651660,1.22213447,9.66526604,1,1.00000000,9
pusht,651668,2.98005080,12.23519707,3,1.00000000,9
pusht,651669,3.08114576,12.22205162,3,1.00000000,9
pusht,651950,0.77443928,7.86062193,1,1.00000000,9
pusht,652045,0.09983770,4.98306322,1,1.00000000,9
pusht,652192,0.10076136,4.93847609,1,1.00000000,9
pusht,652250,0.74282438,7.63432407,1,1.00000000,9
pusht,652621,0.27538884,4.70551252,1,1.00000000,9
pusht,652672,0.90483242,6.22416401,1,1.00000000,9
pusht,652800,0.10084708,4.93254805,1,1.00000000,9
pusht,653141,0.90546948,6.42891932,1,1.00000000,9
pusht,653225,6.94781590,12.86564732,3,1.00000000,9
pusht,653254,0.10394102,4.92969942,1,1.00000000,9
pusht,653444,0.96771729,6.36817503,1,1.00000000,9
pusht,653580,0.71322274,6.04248571,1,1.00000000,9
pusht,653766,0.73277086,7.55562782,1,1.00000000,9
pusht,653784,1.13927972,9.16552067,1,1.00000000,9
pusht,653804,3.93880248,12.40599251,3,1.00000000,9
pusht,653892,0.95359004,6.28185463,1,1.00000000,9
pusht,654054,0.91862845,6.38981295,1,1.00000000,9
pusht,654160,0.09191049,4.84090853,1,1.00000000,9
pusht,654281,6.65494585,12.85383415,3,1.00000000,9
pusht,654336,0.56224507,5.84186935,1,1.00000000,9
pusht,654455,0.25700819,4.72583103,1,1.00000000,9
pusht,654538,0.90824258,8.50497818,1,1.00000000,9
pusht,654951,0.88446432,6.12969303,1,1.00000000,9
pusht,655040,6.82862282,12.77473640,3,1.00000000,9
pusht,655112,0.97594631,6.28628588,1,1.00000000,9
pusht,655172,3.94519925,12.40912437,3,1.00000000,9
pusht,655177,4.58128452,12.71605968,3,1.00000000,9
pusht,655211,0.25611919,4.70772791,1,1.00000000,9
pusht,655328,4.55605698,12.75643158,3,1.00000000,9
pusht,655350,6.84624004,12.81724930,3,1.00000000,9
pusht,655384,0.08544423,4.92681026,1,1.00000000,9
pusht,655464,2.22092056,11.73092842,3,0.44444444,4
pusht,655550,0.38331795,5.58424664,1,1.00000000,9
pusht,655584,0.66673142,7.42756081,1,1.00000000,9
pusht,655881,0.84025860,6.51499796,1,1.00000000,9
pusht,655902,0.76024836,7.96109247,1,1.00000000,9
pusht,656025,0.92940491,6.29497528,1,1.00000000,9
pusht,656395,5.38481665,12.98607635,3,1.00000000,9
pusht,656567,6.93169880,12.84099865,3,1.00000000,9
pusht,656580,0.27103987,4.71595573,1,1.00000000,9
pusht,656598,0.09581582,4.91027689,1,1.00000000,9
pusht,656652,0.70861232,7.55235100,1,1.00000000,9
pusht,656668,1.02648675,8.85986614,1,1.00000000,9
pusht,656677,1.57153344,10.72079849,1,1.00000000,9
pusht,656810,0.70963424,7.63208103,1,1.00000000,9
pusht,656811,0.71830702,7.62430096,1,1.00000000,9
pusht,657058,0.09259970,4.96305943,1,1.00000000,9
pusht,657164,5.12301397,13.50079823,3,1.00000000,9
pusht,657552,0.90082753,6.47129154,1,1.00000000,9
pusht,657590,1.63205397,10.65637016,1,0.77777778,7
pusht,657873,0.74738091,7.62631321,1,1.00000000,9
pusht,658371,4.77725983,12.93014145,3,1.00000000,9
pusht,658404,0.28159583,4.72052288,1,1.00000000,9
pusht,658525,4.84240055,12.89245224,3,1.00000000,9
pusht,658585,0.15959010,5.18611622,1,1.00000000,9
pusht,658624,0.76456416,7.53631830,1,1.00000000,9
pusht,658643,0.93881863,8.29136658,1,1.00000000,9
pusht,658688,6.72013760,13.04453564,3,1.00000000,9
pusht,658777,0.69160855,7.51528358,1,1.00000000,9
pusht,658794,0.80829281,8.38804054,1,1.00000000,9
pusht,659049,0.59809178,5.91789913,1,1.00000000,9
pusht,659078,0.65489370,7.45924807,1,1.00000000,9
pusht,659100,0.91570199,8.56380558,1,1.00000000,9
pusht,659205,0.70699221,6.09131765,1,1.00000000,9
pusht,659405,1.07200885,8.86077213,1,1.00000000,9
pusht,659433,5.07868767,13.12454224,3,1.00000000,9
pusht,659475,0.16842687,4.79794788,1,1.00000000,9
pusht,659508,0.73910463,6.06708002,1,1.00000000,9
pusht,659550,0.74943918,7.85800552,1,1.00000000,9
pusht,659632,0.12932523,4.89233398,1,1.00000000,9
pusht,659736,4.71473360,12.53082371,3,1.00000000,9
pusht,659813,0.76696974,6.08292103,1,1.00000000,9
pusht,659879,3.89218020,12.37029839,3,1.00000000,9
pusht,659884,4.15278578,12.42638588,3,1.00000000,9
pusht,660055,6.49774361,13.04016304,3,1.00000000,9
pusht,660124,0.78776830,6.21068001,1,1.00000000,9
pusht,660194,8.05751038,12.70725441,3,0.88888889,8
pusht,660236,0.16322209,4.78984785,1,1.00000000,9
pusht,660243,0.10352185,4.89685917,1,1.00000000,9
pusht,660531,0.24964039,4.71775532,1,1.00000000,9
pusht,660695,0.14662658,4.81744099,1,1.00000000,9
pusht,660808,5.69155693,13.41467285,3,1.00000000,9
pusht,660963,6.09246969,12.49357033,3,1.00000000,9
pusht,660976,7.07749939,12.94179440,3,1.00000000,9
pusht,661246,3.14240551,11.89281654,3,1.00000000,9
pusht,661324,0.31742910,5.50053358,1,1.00000000,9
pusht,661430,7.42737675,12.53826427,3,0.77777778,7
pusht,661563,3.93067765,12.33950710,3,1.00000000,9
pusht,661896,0.23889105,4.71698904,1,1.00000000,9
pusht,661976,0.70767319,7.53486252,1,1.00000000,9
pusht,662014,4.19388247,12.55740833,3,1.00000000,9
pusht,662319,4.15766859,13.20304394,3,1.00000000,9
pusht,662494,6.82867479,13.12725925,3,1.00000000,9
pusht,662718,0.94827878,6.38062048,1,1.00000000,9
pusht,662734,0.84320456,7.62170696,1,0.88888889,8
pusht,662789,3.83082008,13.66925049,3,1.00000000,9
pusht,662861,1.04643381,6.25984097,1,1.00000000,9
pusht,662952,7.11221600,13.00450516,3,1.00000000,9
pusht,662988,0.08445846,4.97880983,1,1.00000000,9
pusht,663057,0.86748666,6.06105375,1,1.00000000,9
pusht,663147,0.09725166,5.00371456,1,1.00000000,9
pusht,663306,0.79966342,6.05886745,1,1.00000000,9
pusht,663490,1.80656099,8.07178688,1,0.77777778,7
pusht,663503,1.62700379,7.84636450,1,0.77777778,7
pusht,663686,1.19250262,6.24130297,1,1.00000000,9
pusht,663785,0.93718660,6.47139931,1,1.00000000,9
pusht,663818,1.25713408,8.74873829,1,0.55555556,5
pusht,663877,0.25429377,4.71292257,1,1.00000000,9
pusht,663924,0.92700869,6.18431425,1,1.00000000,9
pusht,664020,0.28854215,4.72158432,1,1.00000000,9
pusht,664059,0.37611967,5.57339096,1,1.00000000,9
pusht,664086,0.90551180,6.45608473,1,1.00000000,9
pusht,664170,0.24827959,4.73073483,1,1.00000000,9
pusht,664221,0.19817142,4.76903009,1,1.00000000,9
pusht,664228,0.27608567,4.73613071,1,1.00000000,9
pusht,664303,5.77723837,6.23911572,3,1.00000000,9
pusht,664506,0.09970451,4.97572708,1,1.00000000,9
pusht,664617,10.50876045,4.52600670,2,1.00000000,9
pusht,664915,4.94357634,5.73588133,3,0.88888889,8
pusht,665005,1.95344567,8.18967438,3,0.77777778,7
pusht,665015,1.92488825,8.11696625,3,0.77777778,7
pusht,665044,1.96790457,8.16771412,3,0.77777778,7
pusht,665057,1.88797390,8.11046600,3,0.77777778,7
pusht,665115,0.15419398,5.00194883,1,1.00000000,9
pusht,665253,0.11284467,4.78247738,1,1.00000000,9
pusht,665262,0.10562530,4.93142748,1,1.00000000,9
pusht,665301,0.87307304,6.20806026,1,1.00000000,9
pusht,665656,0.47223958,4.70049667,1,1.00000000,9
pusht,665889,0.41697368,5.66117239,1,1.00000000,9
pusht,665991,0.57249612,6.73851252,1,1.00000000,9
pusht,666014,3.79691386,6.40207148,3,1.00000000,9
pusht,666049,8.47238541,6.47783899,2,0.55555556,5
pusht,666054,8.54568100,6.46558237,2,0.55555556,5
pusht,666085,12.31909943,10.27546883,3,0.11111111,1
pusht,666089,12.26272488,10.23805428,2,1.00000000,9
pusht,666103,7.90246010,12.04883194,3,0.77777778,7
pusht,666189,13.06251717,10.18664932,3,0.11111111,1
pusht,666274,8.52172947,6.46602201,2,0.55555556,5
pusht,666510,13.11157990,10.17148781,2,0.88888889,8
pusht,666847,13.08358669,10.18441391,3,0.22222222,2
pusht,666867,10.07394981,11.12042999,3,0.66666667,6
pusht,666943,8.52899075,6.51363611,2,0.66666667,6
pusht,666950,13.11530018,10.16788101,3,0.22222222,2
pusht,667222,3.77876401,6.38534784,3,1.00000000,9
pusht,667242,6.31577444,6.72259855,3,1.00000000,9
pusht,667249,8.17681885,6.52084446,3,0.44444444,4
pusht,667252,8.17280006,6.51094913,3,0.55555556,5
pusht,667394,13.07068825,10.19372559,2,1.00000000,9
pusht,667473,8.22169209,6.50960445,3,0.55555556,5
pusht,667644,3.65820742,6.24757528,3,1.00000000,9
pusht,667698,8.46318722,6.48167801,2,0.55555556,5
pusht,667751,8.25144768,11.91615486,3,0.77777778,7
pusht,667791,6.13162661,6.55040598,3,1.00000000,9
pusht,667800,8.19764900,6.51317835,3,0.55555556,5
pusht,667899,5.98846149,6.47771883,3,1.00000000,9
pusht,667914,8.20055962,6.50018072,3,0.55555556,5
pusht,667947,13.06031418,10.20605087,3,0.22222222,2
pusht,667965,11.90653419,9.98970509,2,1.00000000,9
pusht,668029,8.47800064,6.48559952,2,0.55555556,5
pusht,668096,3.74398637,6.34284735,3,1.00000000,9
pusht,668160,13.10729694,10.17239571,3,0.22222222,2
pusht,668168,13.05802727,10.23014736,3,0.22222222,2
pusht,668255,8.52722454,6.44960213,2,0.55555556,5
pusht,668480,8.49338436,6.45565081,2,0.66666667,6
pusht,668609,13.11296654,10.13782787,2,1.00000000,9
pusht,668623,12.19619656,9.83996296,2,1.00000000,9
pusht,668649,3.76208258,6.36796904,3,1.00000000,9
pusht,668742,7.97906256,12.12129593,3,0.77777778,7
pusht,668764,3.76986146,6.43240929,3,1.00000000,9
pusht,668960,8.73982620,11.51678276,3,0.66666667,6
pusht,669005,7.40002203,6.69613314,3,0.55555556,5
pusht,669033,8.52404881,6.47978497,2,0.66666667,6
pusht,669168,12.30854988,10.26944637,2,1.00000000,9
pusht,669196,3.71213412,6.36892176,3,1.00000000,9
pusht,669430,3.79309082,6.39151478,3,1.00000000,9
pusht,669481,13.09789085,10.19399357,2,0.88888889,8
pusht,669536,3.78382444,6.41184330,3,1.00000000,9
pusht,669685,8.55966187,6.45326900,2,0.66666667,6
pusht,669738,3.65347362,6.27151966,3,1.00000000,9
pusht,669739,3.66430902,6.24355555,3,1.00000000,9
pusht,669743,3.72238803,6.31788301,3,1.00000000,9
pusht,669838,9.68580341,11.19905663,3,0.66666667,6
pusht,669948,9.07522583,11.24700642,3,0.66666667,6
pusht,669960,3.68341804,6.27739143,3,1.00000000,9
pusht,669973,3.81700492,6.40419292,3,1.00000000,9
pusht,670154,12.57496643,10.16157341,2,1.00000000,9
pusht,670376,12.32463741,10.28507710,3,0.11111111,1
pusht,670408,3.75191116,6.36247158,3,1.00000000,9
pusht,670413,3.85031319,6.39721394,3,1.00000000,9
pusht,670455,8.49244308,6.46468925,3,0.55555556,5
pusht,670621,3.68491530,6.29550695,3,1.00000000,9
pusht,670691,13.10980129,10.13512707,2,0.88888889,8
pusht,670696,13.09066200,10.20211315,2,1.00000000,9
pusht,671047,8.66004086,10.89285851,3,0.44444444,4
pusht,671084,3.84453821,6.41634798,3,1.00000000,9
pusht,671109,8.46504784,6.46442795,2,0.66666667,6
pusht,671242,13.08852768,10.19602203,2,1.00000000,9
pusht,671343,13.11909103,10.19297218,3,0.44444444,4
pusht,671350,13.08761501,10.19568729,3,0.22222222,2
pusht,671656,8.40004158,6.49933815,3,0.66666667,6
pusht,671791,13.11688042,10.19229794,3,0.44444444,4
pusht,672098,8.43073940,6.48617268,3,0.55555556,5
pusht,672119,13.09918690,10.19509602,3,0.44444444,4
pusht,672279,3.75671911,6.36667824,3,1.00000000,9
pusht,672451,13.10727119,10.19813633,2,0.88888889,8
pusht,672677,8.32205582,6.44492388,2,0.88888889,8
pusht,672797,10.82095814,4.64790392,2,1.00000000,9
pusht,672821,3.72780061,6.29276228,3,1.00000000,9
pusht,672880,8.90801620,6.40189505,2,1.00000000,9
pusht,672923,10.49219418,4.39475155,2,1.00000000,9
pusht,672950,3.80755830,6.41553926,3,1.00000000,9
pusht,673278,3.80956292,6.41473293,3,1.00000000,9
pusht,673417,8.44357777,6.46531534,2,0.55555556,5
pusht,673484,3.70941138,6.31022787,3,1.00000000,9
pusht,673607,3.83024979,6.43336630,3,1.00000000,9
pusht,673673,12.74268436,10.22878170,3,0.11111111,1
pusht,674198,8.51881886,6.48273802,3,0.55555556,5
pusht,674343,11.15340424,10.74091911,3,0.55555556,5
pusht,674394,6.44978046,6.73320770,3,0.88888889,8
pusht,674547,12.95632553,10.36622429,3,0.22222222,2
pusht,674853,8.51655579,6.47115612,2,0.55555556,5
pusht,674882,12.71560764,10.24403763,3,0.11111111,1
pusht,675013,9.73199272,11.80596542,3,0.66666667,6
pusht,675148,3.80910635,6.41560745,3,1.00000000,9
pusht,675254,3.80911994,6.41204691,3,1.00000000,9
pusht,675260,3.79632235,6.41511965,3,1.00000000,9
pusht,675461,3.68443847,6.26122236,3,1.00000000,9
pusht,675587,3.81936431,6.41964149,3,1.00000000,9
pusht,675643,10.00656986,5.04956675,2,1.00000000,9
pusht,675760,8.25756168,5.94897032,3,0.22222222,2
pusht,675793,3.66122842,6.33447409,3,1.00000000,9
pusht,675951,10.75327492,10.01601219,2,1.00000000,9
pusht,676172,7.60306692,6.54091692,3,0.66666667,6
pusht,676225,3.59182024,6.13163328,3,1.00000000,9
pusht,676301,7.33461046,6.70818472,3,0.88888889,8
pusht,676387,2.83163810,6.13633013,1,0.88888889,8
pusht,676442,2.55858016,5.99139595,3,0.22222222,2
pusht,676547,2.21705770,6.36359739,1,1.00000000,9
pusht,676564,3.68816400,6.32171822,3,1.00000000,9
pusht,676631,11.08270359,9.86785126,2,1.00000000,9
pusht,676656,13.13514328,8.53050995,2,1.00000000,9
pusht,676988,9.84911919,4.45407343,2,1.00000000,9
pusht,677059,6.05910921,6.68733931,3,0.88888889,8
pusht,677101,6.21526384,6.73062754,3,0.88888889,8
pusht,677258,13.44401932,3.14598775,2,1.00000000,9
pusht,677428,10.78407383,2.27024388,2,1.00000000,9
pusht,677435,10.71132946,2.82579875,2,1.00000000,9
pusht,677576,10.70822144,2.88031125,2,1.00000000,9
pusht,677580,10.71040726,2.92963195,2,1.00000000,9
pusht,677611,10.27231884,12.76451397,3,0.66666667,6
pusht,677834,10.80213833,2.07738137,2,1.00000000,9
pusht,677875,10.07247066,5.13468361,2,1.00000000,9
pusht,677894,9.11678600,13.15363503,3,0.66666667,6
pusht,677935,13.28322887,3.15389490,2,1.00000000,9
pusht,678106,10.91553211,2.07737660,2,1.00000000,9
pusht,678114,10.79046249,2.07416773,2,1.00000000,9
pusht,678142,10.55727768,4.23207140,2,1.00000000,9
pusht,678144,10.51676750,4.33534098,2,1.00000000,9
pusht,678323,8.60651207,12.98868465,3,0.77777778,7
pusht,678328,8.23549461,13.01234818,3,0.77777778,7
pusht,678449,8.96437168,13.13985443,3,0.66666667,6
pusht,678467,8.29046822,12.99262524,3,0.77777778,7
pusht,678558,10.48587513,4.35793114,2,1.00000000,9
pusht,678701,10.19733047,4.94739151,2,1.00000000,9
pusht,678778,13.46944523,3.15552926,2,1.00000000,9
pusht,678852,10.24496365,12.77894878,3,0.66666667,6
pusht,678884,8.25371265,12.97085285,3,0.77777778,7
pusht,679001,8.93377972,13.16434002,3,0.77777778,7
pusht,679044,13.30360126,3.16475987,2,1.00000000,9
pusht,679076,10.82601833,2.07745075,2,1.00000000,9
pusht,679204,13.47551441,3.15043163,2,1.00000000,9
pusht,679385,10.54702282,4.28125525,2,1.00000000,9
pusht,679470,13.48450470,3.14065766,2,1.00000000,9
pusht,679665,10.31973076,4.78625536,2,1.00000000,9
pusht,679929,10.71226788,3.04165244,2,1.00000000,9
pusht,679933,10.72780991,3.70603371,2,1.00000000,9
pusht,680000,8.19380760,11.87617016,3,0.77777778,7
pusht,680046,10.79209709,2.04266596,2,1.00000000,9
pusht,680064,10.69260597,2.95664382,2,1.00000000,9
pusht,680066,10.71880245,3.04047203,2,1.00000000,9
pusht,680159,13.46693325,3.14235234,2,1.00000000,9
pusht,680218,10.21868038,4.92158413,2,1.00000000,9
pusht,680258,8.56713772,12.97512817,3,0.77777778,7
pusht,680291,13.40766907,3.16024494,2,1.00000000,9
pusht,680581,13.47118664,3.14025617,2,1.00000000,9
pusht,680773,10.05891514,5.17889118,2,1.00000000,9
pusht,680784,10.48236275,12.52429104,3,0.66666667,6
pusht,680982,13.42566967,3.14336705,2,1.00000000,9
pusht,681044,10.39006138,4.66237879,2,1.00000000,9
pusht,681238,8.40331268,12.17456913,3,0.77777778,7
pusht,681470,9.87105370,5.44403124,2,0.88888889,8
pusht,681922,8.14094830,12.87898540,3,0.77777778,7
pusht,682005,10.61464310,4.09168100,2,1.00000000,9
pusht,682046,6.80625486,13.63370800,3,1.00000000,9
pusht,682074,13.28486156,3.16393709,2,1.00000000,9
pusht,682773,13.35666847,3.15360498,2,1.00000000,9
pusht,682931,13.53051376,3.20121861,2,1.00000000,9
pusht,682952,10.74740505,2.57068992,2,1.00000000,9
pusht,682973,10.54935741,4.21306276,2,1.00000000,9
pusht,683075,10.82593727,2.08010840,2,1.00000000,9
pusht,683171,7.54083776,12.48542118,3,0.77777778,7
pusht,683217,10.79731464,2.06796074,2,1.00000000,9
pusht,683413,9.40612125,13.20596313,3,0.88888889,8
pusht,683484,13.47816849,3.17215943,2,1.00000000,9
pusht,683686,9.88706207,13.16227055,3,0.66666667,6
pusht,683940,10.52149677,4.37960577,2,1.00000000,9
pusht,684108,9.09564400,13.10481358,3,0.66666667,6
pusht,684283,13.28343773,3.16253257,2,1.00000000,9
pusht,684289,13.36032104,3.14456844,2,1.00000000,9
pusht,684364,9.98124695,5.26608372,2,1.00000000,9
pusht,684389,7.82660675,13.13046837,3,0.88888889,8
pusht,684390,8.03667355,13.09579945,3,0.77777778,7
pusht,684424,13.30109406,3.16020179,2,1.00000000,9
pusht,684533,6.97913074,13.79772568,3,1.00000000,9
pusht,684583,13.49124718,3.13157415,2,1.00000000,9
pusht,684734,10.81206512,2.08787632,2,1.00000000,9
pusht,684781,10.23238754,12.76194859,2,0.77777778,7
pusht,684872,10.79162598,2.10297298,2,1.00000000,9
pusht,684982,13.40636349,3.15392804,2,1.00000000,9
pusht,685070,10.74054337,5.26404667,2,1.00000000,9
pusht,685129,13.47869873,3.14337611,2,1.00000000,9
pusht,685312,10.75049877,3.09366703,2,1.00000000,9
