task,seed,knn,global_idx,umap_1,umap_2,aligned_cluster,agrees_with_nominal
pusht,0,33,116703,12.44922829,10.85778522,3,0
pusht,0,33,116710,12.51953888,10.99391270,3,1
pusht,0,33,116933,10.38886738,7.87145853,2,1
pusht,0,33,116968,9.72805595,9.39602661,2,1
pusht,0,33,117016,12.07469845,6.48164082,2,1
pusht,0,33,117097,9.72805977,9.43614769,2,1
pusht,0,33,117131,12.10760689,6.44583988,2,1
pusht,0,33,117214,12.43928337,10.86159801,3,1
pusht,0,33,117378,12.09636307,6.42290640,2,1
pusht,0,33,117403,11.42243099,7.59384918,2,1
pusht,0,33,117479,9.68631268,9.44106483,2,1
pusht,0,33,117619,12.10784626,6.43101978,2,1
pusht,0,33,117727,9.59014225,9.44769669,2,1
pusht,0,33,117780,10.83807468,8.34778214,2,1
pusht,0,33,117867,12.07855606,6.45951366,2,1
pusht,0,33,117916,9.65682507,9.46264553,2,1
pusht,0,33,118425,12.49874496,10.96445560,3,1
pusht,0,33,119012,10.77581501,8.47780609,2,1
pusht,0,33,119160,12.50023460,10.83132744,2,0
pusht,0,33,119369,10.77094269,8.43847847,2,1
pusht,0,33,119391,12.50438786,10.96621037,3,0
pusht,0,33,119500,10.45080757,8.15218163,2,1
pusht,0,33,119517,9.79526424,9.33213139,2,1
pusht,0,33,119561,9.68480873,9.41771317,2,1
pusht,0,33,119945,12.10991001,6.47018480,2,1
pusht,0,33,120351,10.69974518,8.49407864,2,1
pusht,0,33,120488,9.72371674,9.38290024,2,1
pusht,0,33,120562,11.89313316,6.78420258,2,1
pusht,0,33,120616,9.71637726,9.40609169,2,1
pusht,0,33,120637,9.73239899,9.37981319,2,1
pusht,0,33,120712,10.49327660,7.84621572,2,1
pusht,0,33,120742,9.73651314,9.38777065,2,1
pusht,0,33,120821,11.24281883,7.80894518,2,1
pusht,0,33,120823,11.18246365,7.86854267,2,1
pusht,0,33,120854,12.52316761,11.00468349,3,1
pusht,0,33,121042,12.09310627,6.45379686,2,1
pusht,0,33,121204,10.69931126,8.50849342,2,1
pusht,0,33,121515,9.41661072,9.79758549,3,0
pusht,0,33,121704,9.70488167,9.42842007,2,1
pusht,0,33,121768,12.12987041,6.42481041,2,1
pusht,0,33,121989,9.65437889,9.49291039,2,1
pusht,0,33,122183,10.93875885,8.43112278,2,1
pusht,0,33,122430,11.05652428,8.39426994,2,1
pusht,0,33,122511,11.94934177,6.68238258,2,1
pusht,0,33,122680,9.71624374,9.39413261,2,1
pusht,0,33,122856,8.39104939,11.35303402,3,1
pusht,0,33,123303,10.71534824,6.02797318,2,1
pusht,0,33,123305,10.62899971,6.01365423,2,1
pusht,0,33,123367,11.90803051,6.72492218,2,1
pusht,0,33,123376,11.74748039,7.03395796,2,1
pusht,0,33,123471,12.13682842,6.42864704,2,1
pusht,0,33,123638,11.86152935,6.79581547,2,1
pusht,0,33,123783,12.15333462,8.66371155,2,0
pusht,0,33,123861,11.86880779,6.77379704,2,1
pusht,0,33,123911,6.20065165,5.37645769,3,1
pusht,0,33,124013,10.46229744,8.01968575,2,1
pusht,0,33,124198,8.08542824,10.74553108,3,1
pusht,0,33,124208,12.10696030,6.43781710,2,1
pusht,0,33,124418,6.00285101,5.39547968,3,1
pusht,0,33,124455,12.18381882,6.42665005,2,1
pusht,0,33,124539,13.26837158,5.92137718,2,1
pusht,0,33,124543,13.26164055,5.90237045,2,1
pusht,0,33,124545,13.27722073,5.89588881,2,1
pusht,0,33,124628,11.40285301,7.75475645,2,1
pusht,0,33,125023,6.07296848,5.40760612,3,1
pusht,0,33,125027,6.09609747,5.39509535,3,1
pusht,0,33,125097,13.10110569,6.27101851,2,1
pusht,0,33,125137,6.37853909,5.48440933,3,1
pusht,0,33,125316,11.98439217,6.63512564,2,1
pusht,0,33,125384,7.39554071,8.86007690,3,1
pusht,0,33,125665,0.67122716,4.77275133,1,1
pusht,0,33,125812,-1.66844106,6.71236801,1,1
pusht,0,33,126006,7.97814178,12.18041325,3,1
pusht,0,33,126114,8.49398232,11.87110615,3,1
pusht,0,33,126223,6.14110041,9.97521114,3,1
pusht,0,33,126415,2.44186664,10.79733372,1,1
pusht,0,33,126528,2.03202415,10.48533630,1,1
pusht,0,33,126549,6.00099611,9.47313786,3,1
pusht,0,33,126644,2.02313042,10.49295712,1,1
pusht,0,33,126731,0.55272967,5.02296066,1,1
pusht,0,33,127148,9.68214703,8.68190384,2,1
pusht,0,33,127194,0.61808836,4.94521666,1,1
pusht,0,33,127261,6.20650911,9.46679783,2,1
pusht,0,33,127284,8.48946762,11.88099766,3,1
pusht,0,33,127376,6.23118877,9.48255825,2,1
pusht,0,33,127393,6.15788126,10.00465965,3,1
pusht,0,33,127638,8.46989822,11.89708233,3,1
pusht,0,33,127772,0.67246318,4.80349493,1,1
pusht,0,33,127872,8.47903442,11.89391613,3,1
pusht,0,33,127983,8.48878098,11.87238979,3,1
pusht,0,33,127992,8.40390682,12.00211525,3,1
pusht,0,33,128036,-1.61293817,6.68542004,1,1
pusht,0,33,128075,6.17624807,9.44204807,2,1
pusht,0,33,128139,0.51013124,5.09147882,1,1
pusht,0,33,128146,-1.66344273,6.48161983,1,1
pusht,0,33,128159,1.67978477,10.16695118,1,1
pusht,0,33,128198,6.40040970,9.49944496,2,1
pusht,0,33,128274,1.65771890,10.13248539,1,1
pusht,0,33,128526,3.08075547,11.12638283,1,0
pusht,0,33,128545,6.17926264,9.45479488,2,1
pusht,0,33,128666,6.28905964,9.46883774,2,1
pusht,0,33,128728,0.44542503,5.15285921,1,1
pusht,0,33,128808,8.40026283,12.01679611,3,1
pusht,0,33,128853,-1.71299386,6.66169357,1,1
pusht,0,33,128935,7.82358360,12.08081150,3,1
pusht,0,33,128978,1.63746011,10.19840813,1,1
pusht,0,33,129305,0.54429287,5.02085114,1,1
pusht,0,33,129354,6.00695896,3.77679801,2,1
pusht,0,33,129571,2.02455783,10.50775242,1,1
pusht,0,33,129797,1.68814600,10.19145775,1,1
pusht,0,33,129843,6.10679197,9.98563671,2,1
pusht,0,33,129952,6.25996590,9.46611500,2,1
pusht,0,33,130216,8.44808006,11.75554562,3,1
pusht,0,33,130368,-1.55812192,6.39008093,1,1
pusht,0,33,130386,1.87617385,10.43565178,1,1
pusht,0,33,130435,5.92583132,10.30676842,3,1
pusht,0,33,130469,0.64869535,4.87547588,1,1
pusht,0,33,130506,2.00467181,10.48388290,1,1
pusht,0,33,130604,-1.73662150,6.56519318,1,1
pusht,0,33,130629,2.70838904,11.02993870,1,0
pusht,0,33,130644,6.07017612,9.40209484,3,1
pusht,0,33,130713,0.47919902,5.10275316,1,1
pusht,0,33,130903,6.30025196,10.07956505,3,1
pusht,0,33,130987,4.12304449,11.86278629,3,1
pusht,0,33,131014,5.97017097,10.13029766,3,1
pusht,0,33,131023,5.85947561,10.55941582,3,1
pusht,0,33,131046,0.71137673,4.83056307,1,1
pusht,0,33,131224,8.66546059,7.64804697,3,1
pusht,0,33,131438,1.85175896,10.40270710,1,1
pusht,0,33,131449,2.76714587,11.06528282,1,0
pusht,0,33,131485,6.00045490,10.08673573,3,1
pusht,0,33,131517,0.66781098,4.80667782,1,1
pusht,0,33,131666,1.61045766,10.02674103,1,1
pusht,0,33,131688,3.29810238,11.37229824,3,1
pusht,0,33,132000,0.49556425,5.07889652,1,1
pusht,0,33,132117,0.52582008,5.06197834,1,1
pusht,0,33,132245,-1.70421767,6.64544678,1,1
pusht,0,33,132279,4.40519524,10.84489250,3,1
pusht,0,33,132372,1.70765388,10.21662235,1,1
pusht,0,33,132424,6.06907225,10.34789467,3,1
pusht,0,33,132442,7.39925241,12.18507099,3,1
pusht,0,33,132480,-1.67537415,6.67653656,1,1
pusht,0,33,132495,2.17539024,10.58985996,1,1
pusht,0,33,132648,6.15986443,9.77701092,2,1
pusht,0,33,132655,6.13678265,10.02637482,2,0
pusht,0,33,132797,0.67527235,4.77706814,1,1
pusht,0,33,132806,0.63774145,4.84429550,1,1
pusht,0,33,132860,8.60162926,7.62726545,3,1
pusht,0,33,133252,8.67558575,11.30225277,3,1
pusht,0,33,133436,0.70386493,6.10122013,1,1
pusht,0,33,133446,1.34830248,6.19704247,1,1
pusht,0,33,133498,1.07305455,6.26375675,1,1
pusht,0,33,133559,8.70142365,7.62200069,3,1
pusht,0,33,133570,10.44916153,8.56955433,3,1
pusht,0,33,133643,0.38840485,5.19595385,1,1
pusht,0,33,133645,-1.60159111,6.43089342,1,1
pusht,0,33,133666,2.73328590,10.31126022,1,1
pusht,0,33,133748,0.57662475,4.95905209,1,1
pusht,0,33,133749,0.55835277,5.01618958,1,1
pusht,0,33,133812,6.13050222,9.97769356,3,1
pusht,0,33,133871,0.50203753,5.07861280,1,1
pusht,0,33,134102,0.54197448,5.03018808,1,1
pusht,0,33,134157,10.37922573,8.58793449,3,1
pusht,0,33,134251,4.96176338,2.96616745,1,1
pusht,0,33,134306,13.59044838,5.66059828,2,1
pusht,0,33,134402,6.11711836,9.73205757,3,1
pusht,0,33,134410,5.90582609,10.22268677,3,1
pusht,0,33,134481,1.93426502,10.45891953,1,1
pusht,0,33,134796,0.67998171,4.87866402,1,1
pusht,0,33,134824,-1.81452239,6.64987755,1,1
pusht,0,33,134874,10.09501839,1.86913610,2,1
pusht,0,33,134994,6.01034355,10.10836124,3,1
pusht,0,33,135073,5.58166027,2.31764984,2,0
pusht,0,33,135076,5.90388966,2.16858864,2,1
pusht,0,33,135190,5.03046465,3.10896969,1,1
pusht,0,33,135468,1.03111744,7.83430386,1,1
pusht,0,33,135499,0.64147258,4.86007261,1,1
pusht,0,33,135603,0.71099305,4.91189814,1,1
pusht,0,33,135685,8.34941769,1.33707356,2,1
pusht,0,33,135719,8.34484673,1.13864553,2,1
pusht,0,33,135825,0.99900174,6.23545694,1,1
pusht,0,33,135834,0.96434301,6.21571112,1,1
pusht,0,33,135871,-1.80954683,6.60082245,1,1
pusht,0,33,136047,10.13888073,8.29830551,2,1
pusht,0,33,136171,7.13838339,11.74171543,3,1
pusht,0,33,136592,4.70374870,3.06298232,1,1
pusht,0,33,136639,8.44416046,1.52858973,2,1
pusht,0,33,136667,0.65964550,4.84003496,1,1
pusht,0,33,136705,2.13690233,9.37631607,1,1
pusht,0,33,136800,0.54692709,5.00991821,1,1
pusht,0,33,136825,0.62711799,5.93071127,1,1
pusht,0,33,136868,2.34980869,5.63633871,1,1
pusht,0,33,136969,1.11118734,3.23720407,1,1
pusht,0,33,137161,-1.81325436,6.61544323,1,1
pusht,0,33,137263,0.54377431,5.02276802,1,1
pusht,0,33,137289,4.30523777,3.07490754,1,1
pusht,0,33,137488,10.28098965,7.04431677,2,1
pusht,0,33,137510,10.48139381,7.85557270,2,1
pusht,0,33,137581,10.23342705,6.96969318,2,1
pusht,0,33,137606,10.45188332,7.82176065,2,1
pusht,0,33,137791,10.37218380,7.24666023,2,1
pusht,0,33,137828,10.53599930,8.38940620,2,1
pusht,0,33,137868,10.14425564,6.81571388,2,1
pusht,0,33,137953,9.43236065,11.34094048,3,1
pusht,0,33,138514,10.57758522,7.89560556,2,1
pusht,0,33,138614,10.58821774,7.88181639,2,1
pusht,0,33,138674,10.14975452,6.87437344,2,1
pusht,0,33,138798,10.34529400,7.46940279,2,1
pusht,0,33,138896,10.37333012,7.43776941,2,1
pusht,0,33,138913,10.59902763,7.92456913,2,1
pusht,0,33,139045,11.18239784,10.52830887,2,0
pusht,0,33,139051,9.74645329,11.20907307,3,1
pusht,0,33,139054,9.19846439,11.51897621,3,1
pusht,0,33,139089,10.32767105,7.12194681,2,1
pusht,0,33,139145,11.87752247,10.06110573,2,0
pusht,0,33,139184,10.28077221,7.00972843,2,1
pusht,0,33,139241,11.13389397,10.52491951,2,0
pusht,0,33,139282,10.25762463,7.00387049,2,1
pusht,0,33,139444,11.14877987,10.53489304,2,0
pusht,0,33,139467,10.11897373,6.82143450,2,1
pusht,0,33,139687,10.27122021,7.00480509,2,1
pusht,0,33,140017,10.60363483,7.92764664,2,1
pusht,0,33,140289,10.29526234,7.08719921,2,1
pusht,0,33,140386,10.26271915,7.01848984,2,1
pusht,0,33,140480,10.22158241,6.95604610,2,1
pusht,0,33,140593,10.37764359,7.27607107,2,1
pusht,0,33,140629,10.50758171,8.25780106,2,1
pusht,0,33,140668,10.12062168,6.82330894,2,1
pusht,0,33,140747,12.02377033,9.88360119,2,1
pusht,0,33,140919,10.56672096,7.92979050,2,1
pusht,0,33,140961,10.10790348,6.78963518,2,1
pusht,0,33,141201,10.35423565,7.58884716,2,1
pusht,0,33,141212,10.64284134,7.91505241,2,1
pusht,0,33,141287,10.27364349,7.05450106,2,1
pusht,0,33,141306,10.40324974,7.82349110,2,1
pusht,0,33,141437,10.34380054,9.01493263,2,1
pusht,0,33,141501,10.36493587,7.54337358,2,1
pusht,0,33,141603,10.36593151,7.71034145,2,1
pusht,0,33,142030,10.35786819,8.52094746,2,1
pusht,0,33,142135,10.36466408,8.76211739,2,1
pusht,0,33,142208,10.33129692,8.04554176,2,1
pusht,0,33,142328,10.42425919,8.37181759,2,1
pusht,0,33,142383,10.26439476,7.00306511,2,1
pusht,0,33,142518,10.56631374,7.90700436,2,1
pusht,0,33,142528,10.47240353,8.16331196,2,1
pusht,0,33,142685,10.26285839,7.01412916,2,1
pusht,0,33,143016,10.57978630,7.89286518,2,1
pusht,0,33,143032,10.43222713,8.36874771,2,1
pusht,0,33,143327,10.54682732,8.22385406,2,1
pusht,0,33,143435,10.70131969,8.40707397,2,1
pusht,0,33,143468,10.15305996,6.84639025,2,1
pusht,0,33,143477,10.15893173,6.88111115,2,1
pusht,0,33,143621,10.60286522,7.89774370,2,1
pusht,0,33,143644,12.04005623,9.46446323,2,1
pusht,0,33,143988,10.26314831,7.01112652,2,1
pusht,0,33,144467,10.09598160,6.78581667,2,1
pusht,0,33,144471,10.12854481,6.84693909,2,1
pusht,0,33,144484,10.26202106,6.99056435,2,1
pusht,0,33,144530,10.79937744,8.11582470,2,1
pusht,0,33,144685,10.25923157,7.00580740,2,1
pusht,0,33,144707,10.42009926,7.71528816,2,1
pusht,0,33,144817,10.56118679,7.89428997,2,1
pusht,0,33,145126,10.91583157,7.95533752,2,1
pusht,0,33,145404,10.26107025,7.84136391,2,1
pusht,0,33,145430,6.20134163,9.45345211,2,1
pusht,0,33,145489,10.29032516,7.06388330,2,1
pusht,0,33,145494,10.38480473,7.25260448,2,1
pusht,0,33,145647,10.68469620,10.69140530,3,1
pusht,0,33,145731,5.91116238,9.32708549,2,1
pusht,0,33,145736,8.14000130,10.70628262,2,1
pusht,0,33,145799,10.33786869,7.54550362,2,1
pusht,0,33,145869,10.12277603,6.81451607,2,1
pusht,0,33,145899,10.33637428,7.74090290,2,1
pusht,0,33,145973,10.12555790,6.83169222,2,1
pusht,0,33,146054,8.57506466,10.73460674,3,0
pusht,0,33,146177,10.15553856,6.88178253,2,1
pusht,0,33,146198,10.18741417,7.83912802,2,1
pusht,0,33,146299,10.34573841,7.36020231,2,1
pusht,0,33,146411,10.14186096,8.23581028,2,1
pusht,0,33,146454,10.22856522,8.80994225,2,1
pusht,0,33,146742,9.70537186,9.26511002,2,1
pusht,0,33,146809,10.01083469,8.28438473,2,1
pusht,0,33,146812,9.87417698,8.27939701,2,1
pusht,0,33,146857,10.17962360,4.53974342,2,1
pusht,0,33,146927,12.67169857,6.93103027,2,1
pusht,0,33,146997,10.33639431,7.04658651,2,1
pusht,0,33,147121,7.39253378,3.39215136,2,1
pusht,0,33,147140,8.93525791,3.51558614,2,1
pusht,0,33,147292,10.39216328,7.28230762,2,1
pusht,0,33,147830,8.15840530,9.09397125,3,1
pusht,0,33,148087,10.92396259,10.16569805,3,1
pusht,0,33,148106,11.51647377,10.62632084,3,1
pusht,0,33,148183,8.15905571,9.10281658,3,1
pusht,0,33,148251,8.66293526,11.74316692,3,1
pusht,0,33,148511,5.35786057,10.14474392,3,1
pusht,0,33,148623,5.73045826,10.18515587,3,1
pusht,0,33,148629,5.39328527,10.16613579,3,1
pusht,0,33,148823,11.63350391,11.07869625,3,1
pusht,0,33,148918,11.53355026,10.50462627,3,1
pusht,0,33,148976,5.45866060,10.22795677,3,1
pusht,0,33,148996,8.05672550,9.05361176,3,1
pusht,0,33,149105,7.59922171,8.92687702,3,1
pusht,0,33,149343,7.75778675,8.95693684,3,1
pusht,0,33,149359,8.28240871,9.11045170,3,1
pusht,0,33,149418,8.74408245,12.00188828,3,1
pusht,0,33,149444,5.43875885,10.17805481,3,1
pusht,0,33,149455,7.63232136,8.95386696,3,1
pusht,0,33,149492,10.99135780,10.18104649,3,1
pusht,0,33,149606,10.88539410,10.14459705,3,1
pusht,0,33,149670,7.97983837,10.92918682,3,1
pusht,0,33,150065,8.44130611,9.19471073,3,1
pusht,0,33,150225,11.55946922,11.18405056,3,1
pusht,0,33,150254,7.95831871,10.96148396,3,1
pusht,0,33,150318,11.45576191,10.23557949,3,1
pusht,0,33,150367,8.11253357,11.09582043,3,1
pusht,0,33,150568,11.54045677,10.68434525,3,1
pusht,0,33,150776,10.83349800,10.15280724,3,1
pusht,0,33,150944,8.44493580,11.58062172,3,1
pusht,0,33,150955,7.97727346,10.98617268,3,1
pusht,0,33,151072,7.96519756,10.93944168,3,1
pusht,0,33,151448,7.72236729,8.95527458,3,1
pusht,0,33,151555,7.62468815,8.94953918,3,1
pusht,0,33,151881,8.46480846,11.59335327,3,1
pusht,0,33,152022,5.45408440,10.22574329,3,1
pusht,0,33,152258,7.60717440,8.94100475,3,1
pusht,0,33,152345,9.02864647,10.85747623,3,0
pusht,0,33,152379,7.60343981,8.93142319,3,1
pusht,0,33,152530,10.79546738,10.11489868,3,1
pusht,0,33,152535,10.96401024,10.22627926,3,1
pusht,0,33,152547,11.42939663,10.76138783,3,1
pusht,0,33,152630,8.19994354,9.08928204,3,1
pusht,0,33,152772,8.12075806,8.61444283,3,1
pusht,0,33,152774,8.02429199,8.62740517,3,1
pusht,0,33,152786,7.96100044,8.58340836,3,1
pusht,0,33,152991,8.52198219,9.21145821,3,1
pusht,0,33,153022,11.60974979,10.50517464,3,1
pusht,0,33,153061,8.00542641,10.90830517,3,1
pusht,0,33,153116,10.78885460,10.18636227,3,1
pusht,0,33,153337,8.29391670,9.12361908,3,1
pusht,0,33,153428,7.60923910,8.96340656,3,1
pusht,0,33,153732,12.23094082,10.41968727,2,0
pusht,0,33,153832,11.45470905,10.65310955,3,1
pusht,0,33,154080,11.84695053,10.37149143,3,1
pusht,0,33,154214,8.87902546,12.63438034,3,1
pusht,0,33,154391,8.33936119,9.10035229,3,1
pusht,0,33,154569,7.41403055,8.60319996,3,1
pusht,0,33,154712,7.68487024,8.82445049,3,1
pusht,0,33,154725,7.72672319,8.98704052,3,1
pusht,0,33,154727,7.92165804,9.02188301,3,1
pusht,0,33,154996,11.25504780,10.22874641,3,1
pusht,0,33,155192,7.72448492,8.98668671,3,1
pusht,0,33,155432,8.10771751,9.08626842,3,1
pusht,0,33,155536,7.63866711,8.93225384,3,1
pusht,0,33,155588,7.95278835,8.56683636,3,1
pusht,0,33,155685,9.01559830,9.28992271,3,1
pusht,0,33,155723,11.44364071,6.23177481,2,1
pusht,0,33,155997,4.42861700,10.10929489,3,1
pusht,0,33,156025,8.25707817,9.10459614,3,1
pusht,0,33,156104,7.69501162,8.77171803,3,1
pusht,0,33,156199,8.94193554,11.21710396,3,1
pusht,0,33,156203,8.93771076,11.06393147,3,1
pusht,0,33,156215,8.50148869,10.74337673,2,0
pusht,0,33,156346,5.59055758,10.22259808,3,1
pusht,0,33,156353,7.61787033,8.91823959,3,1
pusht,0,33,156421,10.81979656,12.12386608,3,1
pusht,0,33,156529,11.90547848,10.18083096,2,1
pusht,0,33,156895,7.83727121,8.35910225,3,1
pusht,0,33,157005,13.34980297,5.82410574,2,1
pusht,0,33,157021,13.28429508,5.77785969,2,1
pusht,0,33,157024,13.27580643,5.78204584,2,1
pusht,0,33,157048,13.48462105,5.64500380,2,1
pusht,0,33,157132,13.31244564,5.83776379,2,1
pusht,0,33,157339,13.41472530,6.22074604,2,1
pusht,0,33,157349,13.41902924,6.21550274,2,1
pusht,0,33,157477,7.93520498,8.51023960,3,1
pusht,0,33,157569,7.92114830,8.53768921,3,1
pusht,0,33,157702,11.82085896,10.07726192,2,1
pusht,0,33,157772,8.08481884,9.04714775,3,1
pusht,0,33,157800,7.44213629,8.76264763,3,1
pusht,0,33,157838,7.61855507,8.76996517,3,1
pusht,0,33,157865,7.71871185,9.01558781,3,1
pusht,0,33,157878,7.62675571,8.95185757,3,1
pusht,0,33,157956,7.25337458,8.33189487,3,1
pusht,0,33,158124,8.14881229,9.07068920,3,1
pusht,0,33,158142,8.77482224,9.53202629,3,1
pusht,0,33,158159,7.96516657,8.51306057,3,1
pusht,0,33,158253,8.31645489,9.11916924,3,1
pusht,0,33,158269,7.33813620,8.63883972,3,1
pusht,0,33,158645,12.10972404,6.17163992,2,1
pusht,0,33,158827,8.15957355,9.07807159,3,1
pusht,0,33,159053,7.71593714,8.95218563,3,1
pusht,0,33,159074,8.31207180,9.11334515,3,1
pusht,0,33,159205,7.88407564,8.55093288,3,1
pusht,0,33,159277,1.90821719,3.27284336,1,1
pusht,0,33,159312,2.26543260,3.33868456,1,1
pusht,0,33,159327,3.68305421,2.95804763,1,1
pusht,0,33,159357,3.83765674,8.77711201,1,1
pusht,0,33,159571,3.15953565,4.44234753,1,1
pusht,0,33,159649,2.87398744,2.78222108,1,1
pusht,0,33,160162,3.26881981,9.39255142,1,1
pusht,0,33,160223,2.49456048,12.12546444,1,1
pusht,0,33,160286,4.13383198,2.85765409,1,1
pusht,0,33,160316,3.79836488,8.88249779,1,1
pusht,0,33,160505,3.54334259,9.65991783,1,1
pusht,0,33,160515,3.47735262,9.80375099,1,1
pusht,0,33,160583,2.18802691,3.34859824,1,1
pusht,0,33,160649,3.02945375,9.39748478,1,1
pusht,0,33,160665,2.98797321,9.29107666,1,1
pusht,0,33,160694,1.80861759,9.51184177,1,1
pusht,0,33,160740,2.17583489,3.34245443,1,1
pusht,0,33,160854,2.48052573,12.12189960,3,0
pusht,0,33,160931,2.93827510,2.77507186,1,1
pusht,0,33,160956,3.31414390,3.33849025,1,1
pusht,0,33,160957,3.31449175,3.33460450,1,1
pusht,0,33,160960,3.32277536,3.41895819,1,1
pusht,0,33,160963,3.30673289,3.43041825,1,1
pusht,0,33,161097,3.90197992,8.68551826,1,1
pusht,0,33,161105,3.84723830,8.79075432,1,1
pusht,0,33,161572,3.60749245,2.95774436,1,1
pusht,0,33,161738,3.91102481,8.70108414,1,1
pusht,0,33,161883,2.96741366,2.78219581,1,1
pusht,0,33,161901,3.30744600,3.12278605,1,1
pusht,0,33,162116,3.16297555,4.45673466,1,1
pusht,0,33,162197,4.12786627,2.80722523,1,1
pusht,0,33,162371,3.92224956,8.68536282,1,1
pusht,0,33,162467,1.88263047,3.29713535,1,1
pusht,0,33,163297,3.90882587,3.27369189,1,1
pusht,0,33,163341,3.32824850,9.32744312,1,1
pusht,0,33,163586,1.97093153,3.39292479,1,1
pusht,0,33,163627,3.56781340,3.15483570,1,1
pusht,0,33,163668,3.23242354,3.61162281,1,1
pusht,0,33,163735,1.92102098,3.27126789,1,1
pusht,0,33,163741,1.89085698,3.33495975,1,1
pusht,0,33,163752,2.05468655,3.40199542,1,1
pusht,0,33,163936,3.67281723,3.11975908,1,1
pusht,0,33,164136,3.35942507,9.28727150,1,1
pusht,0,33,164210,1.92269790,3.26178527,1,1
pusht,0,33,164228,2.07428026,3.35622692,1,1
pusht,0,33,164229,2.06721210,3.38414788,1,1
pusht,0,33,164359,2.75681472,12.13880730,3,1
pusht,0,33,164755,3.20737195,3.57716393,1,1
pusht,0,33,164812,3.11198545,4.42053986,1,1
pusht,0,33,165305,3.03693938,4.64743757,1,1
pusht,0,33,165584,3.90893412,9.88344574,1,1
pusht,0,33,165764,4.37730598,9.95889568,3,1
pusht,0,33,165820,2.04723001,3.41381025,1,1
pusht,0,33,165868,3.95687008,8.68954945,1,1
pusht,0,33,165937,9.52215099,5.86756897,2,1
pusht,0,33,166010,4.12979698,2.88238287,1,1
pusht,0,33,166099,3.64787102,11.83602524,3,1
pusht,0,33,166207,3.28375363,9.33643341,1,1
pusht,0,33,166323,3.60839891,3.26584554,1,1
pusht,0,33,167002,3.10515714,3.68362331,1,1
pusht,0,33,167173,3.17524505,3.75705290,1,1
pusht,0,33,167371,3.12737298,4.64720154,1,1
pusht,0,33,167389,1.94048262,3.27225828,1,1
pusht,0,33,167445,4.07181168,2.85491037,1,1
pusht,0,33,167630,3.23476911,3.40989399,1,1
pusht,0,33,167856,2.01311016,6.03223372,1,1
pusht,0,33,168209,2.15047812,3.37771749,1,1
pusht,0,33,168288,3.07211018,3.88921785,1,1
pusht,0,33,168533,2.23866510,3.35205102,1,1
pusht,0,33,168574,3.93475151,8.69336510,1,1
pusht,0,33,168839,2.03667355,3.38838387,1,1
pusht,0,33,168952,3.84806585,10.10968208,1,1
pusht,0,33,169074,3.11150527,3.83967805,1,1
pusht,0,33,169113,2.79197907,4.50529528,1,1
pusht,0,33,169138,1.93087137,3.26710820,1,1
pusht,0,33,169141,1.92481983,3.26640058,1,1
pusht,0,33,169348,4.13932085,2.86028695,1,1
pusht,0,33,169546,3.24681091,9.49906349,1,1
pusht,0,33,169690,3.11701012,3.67081189,1,1
pusht,0,33,169703,3.03869486,3.71621108,1,1
pusht,0,33,169893,3.00446415,4.50087547,1,1
pusht,0,33,169948,1.97987688,3.39411020,1,1
pusht,0,33,170004,3.18002963,3.68206859,1,1
pusht,0,33,170064,3.11735559,4.12869072,1,1
pusht,0,33,170154,3.36318660,3.46763682,1,1
pusht,0,33,170257,1.93003297,3.31421375,1,1
pusht,0,33,170348,3.85743070,10.05372810,1,1
pusht,0,33,170444,3.90297365,3.45386052,1,1
pusht,0,33,170458,3.65999389,3.35528326,1,1
pusht,0,33,170541,3.07733965,4.38353920,1,1
pusht,0,33,170685,2.79261804,9.49250317,1,1
pusht,0,33,170865,3.65862942,10.81191349,3,1
pusht,0,33,171139,3.86816454,9.84358501,1,1
pusht,0,33,171315,3.11463070,4.12272453,1,1
pusht,0,33,171323,3.12234735,4.28300333,1,1
pusht,0,33,171426,3.94018173,2.91198468,1,0
pusht,0,33,171465,3.71749234,9.70984173,1,1
pusht,0,33,171475,3.67546582,9.47629261,1,1
pusht,0,33,171826,3.05852199,4.82166386,1,1
pusht,0,33,171834,2.22869849,5.14890814,1,1
pusht,0,33,172021,2.08349872,3.38443041,1,1
pusht,0,33,172262,8.85744476,2.58931804,2,1
pusht,0,33,172281,9.20463753,2.81601334,2,1
pusht,0,33,172314,9.39650917,3.27511740,2,1
pusht,0,33,172357,4.04235458,3.40967822,1,1
pusht,0,33,172424,3.17100239,3.72543287,1,1
pusht,0,33,172525,3.62099910,3.27160931,1,1
pusht,0,33,172703,4.18938780,8.69918442,1,1
pusht,0,33,172733,4.45290995,10.51305771,3,1
pusht,0,33,172792,1.90836620,3.27608585,1,1
pusht,0,33,172869,4.20431900,8.49397945,1,0
pusht,0,33,172943,9.37406540,3.64768910,2,1
pusht,0,33,173011,4.11410236,2.85442853,1,1
pusht,0,33,173153,3.96681571,3.28945184,1,1
pusht,0,33,173198,3.79855514,8.94370651,1,1
pusht,0,33,173667,4.09712076,8.45937824,1,1
pusht,0,33,173732,12.08616352,6.43334341,2,1
pusht,0,33,173751,1.91636789,3.25568008,1,1
pusht,0,33,173816,3.98981452,2.96460056,1,0
pusht,0,33,173871,3.74742723,1.95426834,1,0
pusht,0,33,174030,1.88904440,3.11432719,1,1
pusht,0,33,174044,1.66288900,3.36565638,1,1
pusht,0,33,174136,11.28860569,0.27290109,2,1
