sha256,size_bytes,path
e3227c8110663c746211dc367b3695f0d133de1326b13eeeca202e71f7b5fe4b,2327,experiments/tworoom/results/tworoom_success_rate_exp5_5seed_outer.log
a2f7e588e098a37e4ee48ae64bc066b36d3e248d61e6f64ecca26d5d440ebea2,6320,experiments/tworoom/results/tworoom_success_rate_exp6_30ep_50ep_5seed_master.log
6af52af5b7ecb839a0e6ee54a35d3b68b918fe21487f90361d5e01dbbb809c50,4673,experiments/tworoom/results/tworoom_success_rate_exp6_30ep_50ep_outer.log
7fd165b963244df6c2f953706caa1349b97d1d677b266cecae44d6d06cad2c07,4450,experiments/tworoom/results/tworoom_success_rate_exp6_5seed_master.log
8ca95bfde0e43a5154a7258ea8235f0a57b4581019534cdfc864d46b6680b47b,3428,experiments/tworoom/results/tworoom_success_rate_exp6_5seed_outer.log
9db86172771bdbc85ce76c502fbd7c04532616954e075b89fe83d25f4b750261,335,experiments/tworoom/results/tworoom_success_rate_exp6_b100_baseline_master.log
5371b792b10f82d978e6a8019883b02234f40c700bc2d3a58181e85686629aef,359,experiments/tworoom/results/tworoom_success_rate_exp6_b100_global_ft_50ep_master.log
ff6719311ef6c3c2e85180d005e18fd9a5b921eff98143764f4031a1d3b5f70b,363,experiments/tworoom/results/tworoom_success_rate_exp6_b100_latent_kmeanspp_master.log
8d032294ae9882cc1df34ce18d85083151feaca00d51d0edd8a5f605c36a860d,347,experiments/tworoom/results/tworoom_success_rate_exp6_b100_rooms3_50ep_master.log
88fdb7c20b5fa1eddd3399852aa2ab35316fa40f4533bba35b2a537fed52a2b4,755,experiments/tworoom/results/tworoom_success_rate_exp8_global_ft_5seed_master.log
63125e9b03711dc1dccd70ef56e1626bda522e788ee05faa5acbb9cf30efef44,1710,experiments/tworoom/results/tworoom_success_rate_exp8_global_ft_exp6_5seed_master.log
9c1b0e7b368810b9359c592b58bb6236baaace2645585abb9084307ea3b011fe,744,experiments/tworoom/results/tworoom_success_rate_geometry_global65_multiseed_status/aggregate.log
9fc40826f5f1f28dd89dbc40eaa0171bb9cbc78ee849d64156227e7e0e16288d,10735,experiments/tworoom/results/tworoom_success_rate_geometry_global65_multiseed_status/trainseed0_long.launcher.log
625d2bd6800d14ce6dd2f0dd6e882071c6337c0bac0d1445e0a4fc6871d84c73,10724,experiments/tworoom/results/tworoom_success_rate_geometry_global65_multiseed_status/trainseed0_short.launcher.log
7cd1cc34f8909cb1a0f7812a71d808d293e3639e0fdbf3537d6a0a38b7da46f3,10960,experiments/tworoom/results/tworoom_success_rate_geometry_global65_multiseed_status/trainseed625_long.launcher.log
d4d1f2d9fee3680168cb9eafeb5548ebd68edd3b93df8318e2796289c729bb83,10936,experiments/tworoom/results/tworoom_success_rate_geometry_global65_multiseed_status/trainseed625_short.launcher.log
87f4d64bf126b8149f2ea1b6f377bb242c81877bfbc7e154ac5f82043d766543,7148,experiments/tworoom/results/tworoom_success_rate_geometry_global65_trainseed0_long_master.log
b64102089cf61bbf8405dc773873c745da477a032aaeee2a421cb902f7cc8771,7219,experiments/tworoom/results/tworoom_success_rate_geometry_global65_trainseed0_short_master.log
5ffaef4463a1fc06852fdb633bfd8b4d1c3a8efd8f85a3c035b9f19101eef6d3,7290,experiments/tworoom/results/tworoom_success_rate_geometry_global65_trainseed625_long_master.log
b83c3024fd76a3155e4d937b7b7e2707fc631e3d216ce7645a8d2cbd77a0b1b7,7361,experiments/tworoom/results/tworoom_success_rate_geometry_global65_trainseed625_short_master.log
a0ac75f0712a11b70cada8eef295e8cb57891d804b19fb84235f5f0862f1325d,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_long_seed0/run.log
f9870d2cf5bc3e54f746b68a3f2a4ef07f6847c72e56de0ec342a507b83706c3,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_long_seed1/run.log
8f70e8296dea2768cdc6d2d63f39d53277e6162d78e8b86fa47f6cea6d1f61fd,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_long_seed2/run.log
0c01e88169908d97f9834c4f8c610e46d2b45cd788513c1d522c7b5bd383ce6c,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_long_seed3/run.log
466998111a47ad6759d80fd21e6135c5a59694a205b56240ded3c054d6a70458,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_long_seed4/run.log
95f1049253a66ed0d7b33dd77b70ea66076cabaf0c173f00251ecd8c0b6a8f7c,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_short_seed0/run.log
7692deaca51243dd4323fd1a0e8d508f27daaf900d9c943f98f3313bfa1849bb,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_short_seed1/run.log
ca1ce6702fcdf2f895f512ce1d794b9e0e532b75108b8c0108122cb9192ed978,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_short_seed2/run.log
e77a4f24cd3841b0066e18e29f9c8b2e88c82ac50b1864688f4949522b3b68c2,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_short_seed3/run.log
145f8eb67584459e12356537b1ffa0a29ba432ac4a72a46ac6fbf82bd420385f,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed0_short_seed4/run.log
f7df2b678549b5dafda084bbdcba6a1b61efc219494f694fa8b0f05bb13ec39d,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_long_seed0/run.log
38924772b1afef7567d90a3340733fad83717125d537273f0fdb86e20e70f8f4,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_long_seed1/run.log
bba1e3060d971d6360860ea49426c114b49ba9146e88893e53cc3f6105b94b3f,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_long_seed2/run.log
e61135703136fca2f09c94000a97f1b81e96d61ce067fc4c22e8c97813d8197c,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_long_seed3/run.log
17600133358cc59bf8f4804f4a1c37b715f810e81a013253f3cfb32752a36eaf,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_long_seed4/run.log
a2876a879be3c01a01ee1b32caa52a4eaad6157929f069c4e4309f3f32b3f505,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_short_seed0/run.log
1b491b8a0c01d5a57c6da2c5ed588861b3ec6538be863d5099eb5026869a01cb,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_short_seed1/run.log
35751da218c1dd9945bef39ffa71cedb227572c0e297b2f161bff8b24289718b,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_short_seed2/run.log
58924f9de7d3761b7d4b60aa8bcff94c3135c702313360bdda2fb682b0486bfc,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_short_seed3/run.log
657bade1b1f3614ef20cfb7dc591581854a026c4efb5bffdd56b5de6d01ae96a,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed42_short_seed4/run.log
31b1abb1cf498e648f2d7571fc4ac73ecf7860db80f607d7108f43d2b28b55b1,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_long_seed0/run.log
af4f58cddeeb7983780e727a3c453a53ff3146a821c59360ab8fc08487265065,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_long_seed1/run.log
8b05919eabd5068f75d48b3eee16ad5c0f70dae96b697901f1547e938d860bb8,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_long_seed2/run.log
bea3b2d9cfe3ccab1e87e4b62454b4946026812dd1f51c087c8052dc9349d160,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_long_seed3/run.log
e2b460ed50b204fa215d589021eca88de535e3a2d5d0f2231b9c340420a0e1ab,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_long_seed4/run.log
59ad7b0658f0473383d970d8d991bdaab6752e1352058a0c20b7d539210d8248,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_short_seed0/run.log
f862c7303d2f77d20e7afb35c50328f394b803e55c63c874cc2f6942c0dcc689,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_short_seed1/run.log
8ec6c16b8af1415f05206a315828d15f8a04509693ecc3d15ed6371540ec81e0,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_short_seed2/run.log
0691b3806e8d9ba1d43c35054d0b32afbb6500aad9efa992190adb61aa79b97b,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_short_seed3/run.log
64ede4bc2b112cd8e60fae1047f27958e4ef6ff24912dd2e0a4df3d6916d9440,22063,experiments/tworoom/results/tworoom_success_rate_global_ft_45ep_trainseed625_short_seed4/run.log
82512763074bb2078368fd989db4b257044c975927706b04907c50cf80f24b4f,855,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_exp6_5seed_master.log
aaafd0cfc1184ba7a8c6acd263b2e4770fb69292543bf9f8164f6cb1d4f21011,22138,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_exp6_b100_seed0/run.log
46e41beb31b987189cc02e60b6c632e2253fecdba34b34d8ae9e38cae4d45490,22083,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_exp6_seed0/run.log
1250ba6c08e2e206532a9475098f94d443991fe5d8f8cf21d21e5557ffd7c5ba,22070,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_exp6_seed1/run.log
622b2dca46fbfba30f1fe472e40a69126feadef462a109f1b76de6b825b85f25,22083,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_exp6_seed2/run.log
065821d6abe04d865998ec1380d8134bf60e84b69c8fb1b948e20f5fa718a12c,22070,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_exp6_seed3/run.log
8018e793142df3980668481f7164eae6d24c394c2a90dfa132f2faeca2547f43,22070,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_exp6_seed4/run.log
af03acc96184862ef37edd8de214463f750b59e7048ea43ba519d2527412ea0b,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed0_exp6_seed0/run.log
10e699d96e32862aa200444f9f86a3870bd7565203ac00887ed3cb5c827b6e71,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed0_exp6_seed1/run.log
9884b9ba745430d2cb65769a65d96c29cba217e852ccf112547e3d07c9f7a3c6,22082,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed0_exp6_seed2/run.log
fbe4e9a7c9058df0b8f304302b7cd59a0f43c81faf877c021d3fbfcb52eee6dd,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed0_exp6_seed3/run.log
681002e9c3e1ce2c74c73dacb30b1c621ecd3e614e8b6f68754bd52e94982f0d,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed0_exp6_seed4/run.log
05f3a192e51060231f49db892c9519b71c0ec3eed3c773cf92aa3ed71928d352,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed625_exp6_seed0/run.log
cc52852faed0ee867b7525d79141c5ce2a9cbef91a747a5ada514d27244572af,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed625_exp6_seed1/run.log
00dc7957245fd407551d1f3f0f4deee643a19a5809d2937b71f91020c857c938,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed625_exp6_seed2/run.log
0e6df5b1e0e0d4f89be7344859154edffc5172e751683d68752fd0caebd08092,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed625_exp6_seed3/run.log
1b966b17d42e80657a9c685a70e81a9cfd77205c2258892c818464779524f2c2,22069,experiments/tworoom/results/tworoom_success_rate_global_ft_50ep_trainseed625_exp6_seed4/run.log
88d1169ca99e29dfe5b2d6cfc41eaab7fe6787b3cbd1f32a79fa8e6530d4d06b,22070,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_exp8_exp6_seed0/run.log
24b371b7c2d087373bde0df4e3b827adcf2f3a66f7570a62eb54ad442c7dddc9,22070,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_exp8_exp6_seed1/run.log
eccc098c58316a38973653cbc6994a1df3c63eff0e27186d21411b244e0a3cf4,22070,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_exp8_exp6_seed2/run.log
d0230dcd0e89d9a13993ac0e9c07f1817c918a9a2529082f9b9e0a4463c3daef,22070,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_exp8_exp6_seed3/run.log
461a73e11aec3c47fd838f4132860ad9098238be8f46446e4125e67f65205683,22070,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_exp8_exp6_seed4/run.log
13b1644a1c42d6ea89e22372e45b217ccd670c99e462e0d09e93f66f1bd85d72,22064,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_seed0/run.log
d78662141c957f15e66700ee94b14b1ec57ebe62861b7470738cc5f4a5557eed,22064,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_seed1/run.log
8cf10b3163322b0b74cf0fa488a8b0d62b4b4269dc6856a74a283ddda573aead,22064,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_seed2/run.log
1cadbef39bab5cc85f209eae9c7af947329eae4f66c1340c58e9902438946e5d,22064,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_seed3/run.log
1e23fffa9180f269734cb665a58dd5ab8bc4b787ccf50ba72591cd1a69ec03f7,22064,experiments/tworoom/results/tworoom_success_rate_global_ft_65ep_seed4/run.log
ffaef1db6e5c2dc10e0730791995f38080ff4bfa12cfb415d7c5802dc2dd9f68,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed0_long_evalseed0/run.log
3937df5ae095eb36bef558a86c62837af0d323c20618aeac9332b88690d55f9d,22082,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed0_long_evalseed1/run.log
f5c5a01ca0e074ac9cc3740612ceca5361e57df1bc57f87c46fd8b12a660071a,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed0_long_evalseed2/run.log
9c6ac246763ab860641ece56891045fa85ae4821edcf0478170ffc84a6c5fef5,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed0_long_evalseed3/run.log
a9450a877c106f31e478375a1146785364b46009234c49dcae8ef613f28dd81f,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed0_long_evalseed4/run.log
4360ab960af05c4c30f7647f151fcb7fc729b7be92507a1229e3e45f0ad8406f,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed42_long_evalseed0/run.log
fd85edf3c9de62f14b24d2963f208c94b028c195815ed045edd28d9a8087054d,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed42_long_evalseed1/run.log
14e36df1a5a0180f586773d9b43d3499945cd8566c6561e27836024a5ac1c1a1,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed42_long_evalseed2/run.log
9f9390470fb08b0b3f90378536af8df37ded289f17c7f6ddddc5a44ff7a7d96f,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed42_long_evalseed3/run.log
df5063a49180d5e24dc9f53a4ee0bafaca9614afb04085e6bf751edadd5a411c,22082,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed42_long_evalseed4/run.log
12b4d7cc71aa84f97e452727044c1badc3ac0e56374c88bd0c12ffc9d10d0db8,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed625_long_evalseed0/run.log
7b920e99ba94aa8755fef0ce4b53cb00625964fea80c629927310d88a308e7d3,22082,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed625_long_evalseed1/run.log
bfeef919263a2c3615a7bc940256bc71e5133664509461ca1d36e41025acf323,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed625_long_evalseed2/run.log
d225bfa34688d2737c2621a2d2c9698c82ece1e3923d157b82ecbca56975eaa9,22069,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed625_long_evalseed3/run.log
939eb1760844de49e79d5f38f7504986db3864489f4609eab3ea59588263edfa,22082,experiments/tworoom/results/tworoom_success_rate_joint_continue_3ep_trainseed625_long_evalseed4/run.log
170b69e51db2a2dd160ca758e3141bf17be0ad8a5eb15ba6ae66a1ae6c9b3c24,1094,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_5seed_master.log
ed8910227e1e62e30d53c91486a93d22c64641fa1ddd95c10d533f5fb8275584,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_seed0/run.log
6639b0180f849f5ce80b95cb4ee6e87b32f4702e95fb047af38938df0ff0feb8,22071,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_seed1/run.log
5dcf131276001ae32da51bdeb4bbb4a277e3af853ca842038ed616cf49a62146,22084,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_seed2/run.log
a0a942bfe2dac7c4ebe2bbb8045ba686315d1507d176aefefa7ed8fc870dcc13,22071,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_seed3/run.log
409e057b3b46ecf0f4c1e2f732e308e257195092d31ebfa0f892e5d20f9956a2,22084,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_seed4/run.log
d8a8483659794f5fcb0f9fd570e6fc1dceb9427ad2fa09994e4824205b87a8fe,1025,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_step_routing_5seed_master.log
1b8f4e942ebaa0973baa987cd96ba6efc40756279712b7ad216bcc05db64dac4,22074,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_step_routing_seed0/run.log
1a0d20b841c1821b3592518e3af9872dce87840123466f2a6369a633d7da05f8,22072,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_step_routing_seed1/run.log
d780e1531f1611a987cb3c7afc1c7d56ee4db57380ef6479d403f205b6c6191e,22074,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_step_routing_seed2/run.log
7f16022b38b712a3e51bde44aa9d61760c481545a746d0267d424fe95f7b4c2e,22087,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_step_routing_seed3/run.log
37aa517bd88cdba4c7d4cc6e3ab58e2a79e25e4ead2caf288601e9852017102f,22084,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_step_routing_seed4/run.log
2dec0e95b55be982b9cbcd5df4e49ab500ce26d899a699558ee24bee90f522c2,22083,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed0_evalseed0/run.log
69d3dc92e2ec66aca8f186ccefd7d422aba0320022265057b394e487c32d78a4,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed0_evalseed1/run.log
b7b115dc1d68a328ee4f5c27f332c38dfb87e832120d1c624fedf9dc17f9b0fb,22083,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed0_evalseed2/run.log
b520a685b043a0ae993b82fc0f54a844a4b4072047cba18ad563a939ef31a9e7,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed0_evalseed3/run.log
8ee6fc5d8e11c9ef5d41ada4764842b727814ed53e46d59576e65d0be3965b03,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed0_evalseed4/run.log
b1708cc087a645cd91303c37406a361e43e44dd2a9d38616b8adce07c747c657,803,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed0_master.log
4e99c7bd03a0d4848e4895c5287731eff12091394ab88fcd65932a8a3a6b4bad,22084,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed625_evalseed0/run.log
fceb9838c3bfe4279ddb9214133a1f8a46f66ee8e09f3b8fce54291f9cf58738,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed625_evalseed1/run.log
7dadad6fa059816dc6d87c8561b0c1796eff45f5069218f796efb3de0eb622dc,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed625_evalseed2/run.log
18bc5976ce52ad592f97bafbdbc0eac5b3e9b181fba100eba23d6f467c8cda72,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed625_evalseed3/run.log
d9d8321a034b3d5e2ae6387b062c93b148d98392d962e4b1aaa8486e72a69049,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed625_evalseed4/run.log
9eb93a4398252582abac144ffb4040c872f9682bee8353b57c45aee6c8e2ec62,825,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer0_trainseed625_master.log
93755f0d644327bb033342cd6057fc4df112bcb21da8e6448e1e157aa9bbd326,995,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_5seed_master.log
b024298b5fe53358de7e11b28aee85e5eb9aca1378e0366560f6fee327b554ff,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_seed0/run.log
260b88c8791593551a4fdd239ae6e63ce74e2b8c6bdfe59ea39a735d459f1ef3,22071,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_seed1/run.log
2a5723405572d89a119a8ed9c5f70982af93d12e530df5661998898ee161052d,22083,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_seed2/run.log
7ede19e281a4a99d43331e9a7dd069cbb4619086ef3f0e851891c87e5355adb3,22083,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_seed3/run.log
8d691f3d63ac293991dbcbd2269e5b9e4c6d36b5d7de9e0dd2a2181d193bedad,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_seed4/run.log
03b9df3d10fd605f045c6fff01feeb65d3cb14942b36a4f80261bbaaf5d63923,1025,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_step_routing_5seed_master.log
2f6a848328a05625fa9a2a79fa2b0787d0072418f57c690557def3ac225b5ea8,22074,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_step_routing_seed0/run.log
d9a10765a24e76b92f6bc9be258dfb598ee5b70d5e284235576d228c3fdbe4b7,22072,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_step_routing_seed1/run.log
2ba307e767de792674fc8304258f4f348fb230f0d0c49d9ce9483ce4e5935072,22087,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_step_routing_seed2/run.log
cb64954d2a3b22ca86f163b84cc6a1a00e1b62767eb8c01f152a229a4bfff151,22074,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_step_routing_seed3/run.log
225aa679cd731544985e1774e43aedaa5503bc057215711daf5b500c0cec959d,22072,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_step_routing_seed4/run.log
a5db6d43acc518001177278d2e8efc05a0be6153df41264c6469a7f6d89e879b,22071,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed0/run.log
998a669ffe91a697e18935403cd48ac856ccc02c2fe90add77672f6e69fd9dbb,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed1/run.log
3e9a67cd8ef8a0c74e61448917689451b1d8a40a1f031d5bcce59164beeab08c,22083,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed2/run.log
6af16215638b3202b270ac37917941946a0f93ec3df446df2c851d703ad3a28d,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed3/run.log
74f2277938257aadac7d3dfbeee313300bbc2feeda3d9358431baa65addf8093,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed4/run.log
9df6c7c58f092a986c005c02aee98e9ada2b333c0430c6bcde045935db0ba26b,803,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_master.log
842ba409a9b4e743171fc5430067b86929f883a5ebead1ca6fdf0528188c12b4,22071,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed625_evalseed0/run.log
980ca731d6a27a739030d78b9c456c7b43fee2dc29674f9b1aca9f665f20adc9,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed625_evalseed1/run.log
9d2e47fe79c6b3b5ba270b4e365b7379c21beef11b0cb05480231fe20bb09c21,22084,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed625_evalseed2/run.log
9e62ef989307b66f90378a247fc45aaceeb1d8663f145b5da08e5be23c862224,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed625_evalseed3/run.log
c1fcb02590028acef18d44993f1511dac7081c14cb8fa593863f65aeb7baaf79,22083,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed625_evalseed4/run.log
d73e051c7c0c6af1ae2b09d2ff113d0b8f0ac03fd3c5327e108226a206aa0e41,825,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed625_master.log
1cc43f9577781d17f30df95cac5911af708994afca2ef91569c39eb4020b3b14,995,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_5seed_master.log
1c6b75bfd7b39d99fba49a7886412affdabd2750cdaa854fc6c15edd72a8159d,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_seed0/run.log
438fc16704b2371b07f50c204c9481306747b54262ba42d7fcea05558b4c288d,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_seed1/run.log
8d9fbac3cdb8a800b83fba49bc6abb91a418358c08e77eba1915b4fc74375a42,22083,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_seed2/run.log
c1f3d461eff0d61385764045aa0eaf3dea85cea48c6aa302db64160750fea5d1,22070,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_seed3/run.log
72e927378a40ca23b6fb431f8397514c2a2da0e9ab0a5001ecc28c98e2144b0c,22083,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_seed4/run.log
bb558b4e8df039ab02ee32f7da45df8d5f814b15d92310607e597f5f37265576,1025,experiments/tworoom/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_step_routing_5seed_master.log
