task,global_idx,umap_1,umap_2,nominal_cluster,stability_fraction,stability_count
tworoom,279287,12.81654930,2.64828920,3,1.00000000,9
tworoom,279346,-4.81462240,6.70149136,2,1.00000000,9
tworoom,279398,-4.08537626,14.71910381,2,1.00000000,9
tworoom,279420,-4.59991884,12.14308834,2,1.00000000,9
tworoom,279501,8.47537231,4.65125751,3,1.00000000,9
tworoom,279601,7.42939949,-3.68631291,1,1.00000000,9
tworoom,279661,14.86816597,13.54313278,3,1.00000000,9
tworoom,279674,13.62511444,14.47675896,3,1.00000000,9
tworoom,279767,11.78034306,8.73254967,3,1.00000000,9
tworoom,279790,10.57705116,3.51702523,3,1.00000000,9
tworoom,279826,-1.74830914,4.55370760,2,1.00000000,9
tworoom,279834,-0.78737247,10.04299450,2,1.00000000,9
tworoom,279890,9.22082996,-4.57615471,1,1.00000000,9
tworoom,279932,-4.79082155,6.13554621,2,1.00000000,9
tworoom,279965,9.92556477,-1.09980726,1,1.00000000,9
tworoom,279986,-0.39605993,-3.20901608,1,1.00000000,9
tworoom,279990,0.73035127,-5.35471725,1,1.00000000,9
tworoom,280027,-3.40101695,14.00168800,2,1.00000000,9
tworoom,280036,-2.92037249,15.01148987,2,1.00000000,9
tworoom,280222,-0.29799432,12.55288506,2,1.00000000,9
tworoom,280389,-1.15137672,7.92834377,2,1.00000000,9
tworoom,280405,-2.36701679,8.43198872,2,1.00000000,9
tworoom,280423,-2.50492382,9.22986889,2,1.00000000,9
tworoom,280436,1.28309202,-2.21738648,1,1.00000000,9
tworoom,280540,13.27544594,14.79752827,3,1.00000000,9
tworoom,280548,12.29992199,14.79286671,3,1.00000000,9
tworoom,280564,9.95988750,13.26412106,3,1.00000000,9
tworoom,280603,14.82464027,5.89908743,3,1.00000000,9
tworoom,280654,-1.71982920,8.66271019,2,1.00000000,9
tworoom,280722,-3.30957508,14.33285809,2,1.00000000,9
tworoom,280805,2.18328094,-1.36945152,1,1.00000000,9
tworoom,280815,2.09650493,-4.39490223,1,1.00000000,9
tworoom,280898,1.76304495,0.86019021,1,1.00000000,9
tworoom,281047,5.22986937,-4.80155802,1,1.00000000,9
tworoom,281185,-1.90759265,-5.34944439,1,1.00000000,9
tworoom,281187,-1.88376713,-5.37229586,1,1.00000000,9
tworoom,281236,13.90512943,8.46641445,3,1.00000000,9
tworoom,281247,14.14423943,12.13903809,3,1.00000000,9
tworoom,281379,14.23768806,9.53421593,3,1.00000000,9
tworoom,281458,14.93448639,2.03513670,3,1.00000000,9
tworoom,281469,12.58215046,1.15972924,1,0.88888889,8
tworoom,281472,12.70051575,2.05891347,3,1.00000000,9
tworoom,281495,8.04599953,-3.08465743,1,1.00000000,9
tworoom,281534,-4.47351646,11.62027454,2,1.00000000,9
tworoom,281547,-2.98135948,12.15203762,2,1.00000000,9
tworoom,281554,-2.52039027,14.09343433,2,1.00000000,9
tworoom,281594,3.44148850,-1.97321999,1,1.00000000,9
tworoom,281606,2.51049161,-6.07213306,1,1.00000000,9
tworoom,281635,5.17158842,-3.72492194,1,1.00000000,9
tworoom,281923,0.50642633,3.88648105,2,1.00000000,9
tworoom,281951,12.13327026,14.18806744,3,1.00000000,9
tworoom,281966,8.15351486,12.50206470,3,1.00000000,9
tworoom,281974,9.43190193,8.62660408,3,1.00000000,9
tworoom,281976,9.41867161,6.56124449,3,1.00000000,9
tworoom,282003,10.59430122,-3.81106234,1,1.00000000,9
tworoom,282020,-1.30249929,-2.25193024,1,1.00000000,9
tworoom,282056,11.98212337,14.67508030,3,1.00000000,9
tworoom,282082,11.19682789,11.71676350,3,1.00000000,9
tworoom,282182,-2.33844876,6.84082413,2,1.00000000,9
tworoom,282193,0.76437467,-0.79572415,1,1.00000000,9
tworoom,282258,-1.15579402,-0.46447542,1,1.00000000,9
tworoom,282271,3.68913746,-1.26857936,1,1.00000000,9
tworoom,282334,-2.11844921,11.66153336,2,1.00000000,9
tworoom,282425,8.92212677,1.30598426,1,1.00000000,9
tworoom,282437,9.49457932,8.75023556,3,1.00000000,9
tworoom,282455,11.00764370,11.07012272,3,1.00000000,9
tworoom,282472,9.04479027,15.05090046,3,1.00000000,9
tworoom,282478,9.79101753,15.00456524,3,1.00000000,9
tworoom,282508,-5.14308929,12.88115406,2,1.00000000,9
tworoom,282550,14.52777004,5.93975735,3,1.00000000,9
tworoom,282731,15.20464706,10.79170322,3,1.00000000,9
tworoom,282743,12.93657494,8.30068016,3,1.00000000,9
tworoom,282761,8.15260696,-0.41136658,1,1.00000000,9
tworoom,282820,2.95172977,-2.66709948,1,1.00000000,9
tworoom,282860,9.29106140,11.50785351,3,1.00000000,9
tworoom,282906,13.71319103,0.28511679,1,1.00000000,9
tworoom,282941,6.82746840,0.20171064,1,1.00000000,9
tworoom,282971,-0.23390858,7.03183413,2,1.00000000,9
tworoom,283077,-4.33492994,7.38865232,2,1.00000000,9
tworoom,283091,-0.37774652,11.41514301,2,1.00000000,9
tworoom,283096,-1.72562468,11.06107044,2,1.00000000,9
tworoom,283198,11.76306152,13.84156513,3,1.00000000,9
tworoom,283228,7.30123138,6.50990105,3,1.00000000,9
tworoom,283260,7.83201694,2.93620491,1,0.77777778,7
tworoom,283375,-4.32126427,14.56644440,2,1.00000000,9
tworoom,283383,-2.13627791,10.81032658,2,1.00000000,9
tworoom,283444,3.37105370,-2.84261942,1,1.00000000,9
tworoom,283454,7.22210693,-4.12759304,1,1.00000000,9
tworoom,283471,14.84492874,1.45079350,3,1.00000000,9
tworoom,283482,15.56306362,2.61838722,3,1.00000000,9
tworoom,283484,15.64599609,2.57066298,3,1.00000000,9
tworoom,283518,14.41313839,13.53851986,3,1.00000000,9
tworoom,283530,15.77949333,11.74691391,3,1.00000000,9
tworoom,283593,15.77698612,1.76888323,3,1.00000000,9
tworoom,283612,14.64308643,2.13513970,3,1.00000000,9
tworoom,283700,-3.07785821,5.46105576,2,1.00000000,9
tworoom,283754,-1.99622953,-1.03784943,1,1.00000000,9
tworoom,283789,-3.97767019,4.12329721,2,1.00000000,9
tworoom,283822,0.47867399,-1.74663055,1,1.00000000,9
tworoom,283951,8.47658253,4.81208515,3,1.00000000,9
tworoom,284026,2.37213993,-5.35049009,1,1.00000000,9
tworoom,284090,-0.60087401,-6.05137825,1,1.00000000,9
tworoom,284189,1.86648703,-3.28253841,1,1.00000000,9
tworoom,284257,10.52447510,16.08202744,3,1.00000000,9
tworoom,284308,10.72216415,3.58631754,3,1.00000000,9
tworoom,284312,9.46022415,5.52162218,3,1.00000000,9
tworoom,284313,10.23341179,4.18830538,3,1.00000000,9
tworoom,284329,6.95795298,-2.07665992,1,1.00000000,9
tworoom,284340,15.53822231,14.19126797,3,1.00000000,9
tworoom,284348,15.91638279,13.78157997,3,1.00000000,9
tworoom,284362,16.02399254,13.39606190,3,1.00000000,9
tworoom,284388,15.57850933,12.86599350,3,1.00000000,9
tworoom,284392,14.76838970,12.69225311,3,1.00000000,9
tworoom,284406,10.72724247,13.19327545,3,1.00000000,9
tworoom,284445,15.87738228,10.27576256,3,1.00000000,9
tworoom,284466,8.55512142,3.30517507,3,1.00000000,9
tworoom,284592,12.81300831,-4.52711248,1,1.00000000,9
tworoom,284782,1.73660719,1.23395669,1,1.00000000,9
tworoom,284826,2.19404483,-4.90036774,1,1.00000000,9
tworoom,284844,8.19248581,-5.12497759,1,1.00000000,9
tworoom,284925,-3.06078076,7.91301441,2,1.00000000,9
tworoom,284958,7.60255051,-5.32140446,1,1.00000000,9
tworoom,284996,-3.97112131,10.37794495,2,1.00000000,9
tworoom,285081,13.58079624,-2.66973352,1,1.00000000,9
tworoom,285086,12.02580070,-3.87261748,1,1.00000000,9
tworoom,285174,-3.75349164,14.11479092,2,1.00000000,9
tworoom,285257,0.93094504,0.33257815,1,0.88888889,8
tworoom,285276,16.10763931,11.45982456,3,1.00000000,9
tworoom,285301,15.32408810,9.97696304,3,1.00000000,9
tworoom,285371,11.04049110,0.52609932,1,1.00000000,9
tworoom,285402,-4.44871092,4.52589226,2,1.00000000,9
tworoom,285488,16.08272552,13.36533642,3,1.00000000,9
tworoom,285495,15.55613327,13.84784317,3,1.00000000,9
tworoom,285556,6.54615736,-1.49872541,1,1.00000000,9
tworoom,285565,6.80442190,0.23524469,1,1.00000000,9
tworoom,285568,5.15661001,-4.42602062,1,1.00000000,9
tworoom,285644,-3.68716264,9.85655975,2,1.00000000,9
tworoom,285656,-2.69185400,12.56624508,2,1.00000000,9
tworoom,285657,-2.59349585,12.39093590,2,1.00000000,9
tworoom,285743,15.35410213,3.96904659,3,1.00000000,9
tworoom,285744,15.53990459,3.76832676,3,1.00000000,9
tworoom,285747,-4.67459965,2.57887316,2,1.00000000,9
tworoom,285788,8.81757927,6.13807583,3,1.00000000,9
tworoom,285807,14.95749569,9.94957924,3,1.00000000,9
tworoom,285831,-0.49590084,15.51480865,2,1.00000000,9
tworoom,285876,1.81380606,5.35851097,2,1.00000000,9
tworoom,285930,-0.59231335,13.71036434,2,1.00000000,9
tworoom,285970,2.18658805,4.30007267,2,1.00000000,9
tworoom,285984,-2.46482897,-3.29858518,1,1.00000000,9
tworoom,286035,-1.90242541,15.88761139,2,1.00000000,9
tworoom,286048,-2.54669428,13.60948658,2,1.00000000,9
tworoom,286071,0.44367510,6.96249104,2,1.00000000,9
tworoom,286182,9.62319279,-4.62608194,1,1.00000000,9
tworoom,286221,-5.57692862,1.94045937,2,1.00000000,9
tworoom,286250,-2.01333737,1.78078079,2,0.88888889,8
tworoom,286273,9.72568989,-1.29274857,1,1.00000000,9
tworoom,286402,-0.39576691,12.76932907,2,1.00000000,9
tworoom,286423,-0.43246329,12.77807617,2,1.00000000,9
tworoom,286442,-2.69234371,11.87075520,2,1.00000000,9
tworoom,286478,1.83866835,3.78402209,2,1.00000000,9
tworoom,286491,4.89992237,-2.62707686,1,1.00000000,9
tworoom,286516,11.06468010,15.74211502,3,1.00000000,9
tworoom,286517,10.76408672,15.93270969,3,1.00000000,9
tworoom,286530,11.31698227,14.96270847,3,1.00000000,9
tworoom,286624,13.48717308,1.05083787,1,0.88888889,8
tworoom,286699,14.22856522,3.71369982,3,1.00000000,9
tworoom,286710,11.79039001,5.55207253,3,1.00000000,9
tworoom,286740,0.56916958,2.72748423,2,1.00000000,9
tworoom,286756,-0.98293877,4.85314417,2,1.00000000,9
tworoom,286764,-4.91926336,11.69811726,2,1.00000000,9
tworoom,286849,11.16226673,5.02344561,3,1.00000000,9
tworoom,286858,12.60757542,8.89803886,3,1.00000000,9
tworoom,286864,13.78435802,9.77473831,3,1.00000000,9
tworoom,286892,15.02612591,14.36227798,3,1.00000000,9
tworoom,286895,14.75481129,14.46667004,3,1.00000000,9
tworoom,286942,8.47233868,11.56491756,3,1.00000000,9
tworoom,286964,14.60514259,5.77828407,3,1.00000000,9
tworoom,286965,14.99175835,5.14501095,3,1.00000000,9
tworoom,287011,-0.64105356,15.02105427,2,1.00000000,9
tworoom,287039,-2.98428297,8.02984142,2,1.00000000,9
tworoom,287072,8.79796600,2.46870756,1,1.00000000,9
tworoom,287111,-4.16408825,16.07098579,2,1.00000000,9
tworoom,287142,-0.84037399,7.07968521,2,1.00000000,9
tworoom,287158,5.71483231,-4.35495853,1,1.00000000,9
tworoom,287332,8.06533146,0.36464497,1,1.00000000,9
tworoom,287345,14.16944408,3.77591467,3,1.00000000,9
tworoom,287385,-3.27584815,-1.84516072,1,1.00000000,9
tworoom,287496,-1.58632088,-3.94386053,1,1.00000000,9
tworoom,287554,13.57996273,9.94182014,3,1.00000000,9
tworoom,287640,12.36302853,-4.21294355,1,1.00000000,9
tworoom,287726,-1.79529142,9.31029034,2,1.00000000,9
tworoom,287787,10.76391888,15.70199490,3,1.00000000,9
tworoom,287790,10.04790401,15.74623203,3,1.00000000,9
tworoom,287827,11.13615894,8.84770012,3,1.00000000,9
tworoom,287919,-2.01308203,9.90715599,2,1.00000000,9
tworoom,287933,-0.39908880,12.69736195,2,1.00000000,9
tworoom,287939,-0.37174514,11.66480350,2,1.00000000,9
tworoom,287946,-3.56259608,7.96355343,2,1.00000000,9
tworoom,288096,6.91017818,1.59556448,1,1.00000000,9
tworoom,288139,13.53902435,6.19383144,3,1.00000000,9
tworoom,288149,9.75978661,10.15489197,3,1.00000000,9
tworoom,288262,5.87701511,-3.54283595,1,1.00000000,9
tworoom,288300,12.92944431,14.16701126,3,1.00000000,9
tworoom,288303,11.05676079,14.21368027,3,1.00000000,9
tworoom,288441,11.97850704,4.98885965,3,1.00000000,9
tworoom,288505,15.33468533,13.55828953,3,1.00000000,9
tworoom,288533,13.24787521,10.60408783,3,1.00000000,9
tworoom,288549,7.39147186,6.95195055,3,1.00000000,9
tworoom,288671,15.19713306,1.07398164,3,1.00000000,9
tworoom,288675,15.60003948,1.50672650,3,1.00000000,9
tworoom,288695,-1.44641650,15.44137573,2,1.00000000,9
tworoom,288712,-1.26993263,9.13839912,2,1.00000000,9
tworoom,288766,1.34019208,3.74745345,2,1.00000000,9
tworoom,288784,0.42328593,6.89100122,2,1.00000000,9
tworoom,288797,-0.28696865,6.17286158,2,1.00000000,9
tworoom,288966,8.38828182,-1.93768561,1,1.00000000,9
tworoom,288992,1.83318520,0.10223810,1,1.00000000,9
tworoom,289027,7.78194427,3.50730157,3,1.00000000,9
tworoom,289071,12.22089481,7.27709723,3,1.00000000,9
tworoom,289100,14.05002022,14.00382328,3,1.00000000,9
tworoom,289110,12.92277431,13.01794147,3,1.00000000,9
tworoom,289120,11.99312878,10.52742672,3,1.00000000,9
tworoom,289124,8.87683964,11.83991432,3,1.00000000,9
tworoom,289276,-0.20217104,13.83985901,2,1.00000000,9
tworoom,289307,-4.76509142,6.42292738,2,1.00000000,9
tworoom,289517,-1.72024715,10.24505901,2,1.00000000,9
tworoom,289560,15.81778526,14.08813000,3,1.00000000,9
tworoom,289576,15.15405750,14.33326149,3,1.00000000,9
tworoom,289593,16.22082710,12.41353607,3,1.00000000,9
tworoom,289657,9.21440125,-5.18539429,1,1.00000000,9
tworoom,289977,6.44640255,-1.33164525,1,1.00000000,9
tworoom,290018,11.42938519,11.79271030,3,1.00000000,9
tworoom,290021,10.72271538,11.97631741,3,1.00000000,9
tworoom,290027,7.42711926,7.38889027,3,1.00000000,9
tworoom,290141,10.66982841,9.94989395,3,1.00000000,9
tworoom,290151,8.65166950,11.54863930,3,1.00000000,9
tworoom,290191,0.40491328,-2.00101662,1,1.00000000,9
tworoom,290219,0.17100279,-6.47961092,1,1.00000000,9
tworoom,290266,8.74468231,13.50875187,3,1.00000000,9
tworoom,290285,13.98963070,12.49514866,3,1.00000000,9
tworoom,290300,9.81128502,14.41631031,3,1.00000000,9
tworoom,290400,0.52552128,-6.40181208,1,1.00000000,9
tworoom,290423,-2.52129889,12.06317711,2,1.00000000,9
tworoom,290433,-2.28516936,11.61510277,2,1.00000000,9
tworoom,290441,-0.18714984,12.43560314,2,1.00000000,9
tworoom,290463,2.24624777,4.12261295,2,1.00000000,9
tworoom,290517,-2.12932944,15.26415157,2,1.00000000,9
tworoom,290549,-2.54669642,9.61410141,2,1.00000000,9
tworoom,290701,0.05832461,-4.84230709,1,1.00000000,9
tworoom,290777,-4.56415176,5.13741636,2,1.00000000,9
tworoom,290803,-1.31798577,-2.18341589,1,1.00000000,9
tworoom,290849,13.57179737,0.21146815,1,1.00000000,9
tworoom,290960,-3.03701520,12.25778484,2,1.00000000,9
tworoom,290964,-3.24800825,11.73468494,2,1.00000000,9
tworoom,291005,-2.55319643,11.42925930,2,1.00000000,9
tworoom,291052,-0.70306331,13.78868103,2,1.00000000,9
tworoom,291073,-0.99150956,12.00642300,2,1.00000000,9
tworoom,291101,-2.86395073,5.14013338,2,1.00000000,9
tworoom,291213,10.65881348,4.48986912,3,1.00000000,9
tworoom,291217,11.27690601,3.52397895,3,1.00000000,9
tworoom,291224,6.03693628,-0.67781520,1,1.00000000,9
tworoom,291531,-1.09839320,11.42224884,2,1.00000000,9
tworoom,291549,14.99728012,10.38478661,3,1.00000000,9
tworoom,291577,9.52288628,5.28603363,3,1.00000000,9
tworoom,291613,7.20943451,5.27516937,3,1.00000000,9
tworoom,291706,7.75458288,-3.38093281,1,1.00000000,9
tworoom,291707,7.21439028,-1.21115232,1,1.00000000,9
tworoom,291781,6.15556383,-1.03419018,1,1.00000000,9
tworoom,291783,7.10008907,-4.10549450,1,1.00000000,9
tworoom,291789,5.60203505,-0.53956294,1,1.00000000,9
tworoom,291852,-0.57440007,15.09553432,2,1.00000000,9
tworoom,291886,-1.64120638,7.20215559,2,1.00000000,9
tworoom,291906,3.77820921,-1.15280759,1,1.00000000,9
tworoom,291961,7.43473482,7.55968904,3,1.00000000,9
tworoom,291975,8.22866154,5.60021591,3,1.00000000,9
tworoom,292006,-1.10073805,5.12924957,2,1.00000000,9
tworoom,292036,13.88997841,13.57319546,3,1.00000000,9
tworoom,292061,10.41456795,5.62599516,3,1.00000000,9
tworoom,292081,11.76741791,0.97163576,1,1.00000000,9
tworoom,292157,-2.24559283,-5.30374765,1,1.00000000,9
tworoom,292192,13.74955177,14.52349472,3,1.00000000,9
tworoom,292323,10.20207596,10.72378349,3,1.00000000,9
tworoom,292353,15.58189487,10.13108253,3,1.00000000,9
tworoom,292391,6.67251444,-4.84219980,1,1.00000000,9
tworoom,292492,-0.61336827,-1.45057380,1,1.00000000,9
tworoom,292497,-1.23020113,-2.45122576,1,1.00000000,9
tworoom,292500,1.79988849,-4.94350338,1,1.00000000,9
tworoom,292553,10.95959759,8.61713696,3,1.00000000,9
tworoom,292597,-1.22585213,14.19317436,2,1.00000000,9
tworoom,292716,-3.60929942,13.27878380,2,1.00000000,9
tworoom,292730,-2.45346642,14.69842148,2,1.00000000,9
tworoom,292735,13.04789257,12.31709003,3,1.00000000,9
tworoom,292740,14.73523235,11.44722271,3,1.00000000,9
tworoom,292763,7.88092422,10.69049454,3,1.00000000,9
tworoom,292797,1.74100876,2.94308066,2,0.66666667,6
tworoom,292798,0.75592458,0.08810285,1,1.00000000,9
tworoom,292812,14.25915813,2.96554327,3,1.00000000,9
tworoom,292853,-2.29227233,4.80683470,2,1.00000000,9
tworoom,292927,9.38264847,15.27464581,3,1.00000000,9
tworoom,292941,9.91514969,15.41599083,3,1.00000000,9
tworoom,292968,12.88622665,11.40627575,3,1.00000000,9
tworoom,293011,15.53444386,8.61824799,3,1.00000000,9
tworoom,293068,7.19098663,0.00555660,1,1.00000000,9
tworoom,293084,-1.36336875,4.02102327,2,1.00000000,9
tworoom,293095,14.48475933,0.18164279,1,1.00000000,9
tworoom,293236,-1.31321895,-0.43785787,1,1.00000000,9
tworoom,293245,0.22622325,-6.46385384,1,1.00000000,9
tworoom,293262,11.60295963,-3.99056602,1,1.00000000,9
tworoom,293311,8.38500118,13.73635578,3,1.00000000,9
tworoom,293328,8.11291504,12.28932095,3,1.00000000,9
tworoom,293353,4.80650187,-5.60725260,1,1.00000000,9
tworoom,293425,13.44513416,-0.02409005,1,1.00000000,9
tworoom,293462,5.78109741,-1.03207850,1,1.00000000,9
tworoom,293617,-1.03999770,12.53121567,2,1.00000000,9
tworoom,293629,-0.83189416,10.98475552,2,1.00000000,9
tworoom,293652,-1.29337656,4.07341003,2,1.00000000,9
tworoom,293672,-0.38225916,-2.80435276,1,1.00000000,9
tworoom,293695,-0.18535952,12.32203388,2,1.00000000,9
tworoom,293702,-2.88355565,9.50002575,2,1.00000000,9
tworoom,293765,8.54098701,4.13619375,3,1.00000000,9
tworoom,293788,11.19321918,11.56901360,3,1.00000000,9
tworoom,293828,-1.30864358,15.20733261,2,1.00000000,9
tworoom,293908,13.11050415,14.53530216,3,1.00000000,9
tworoom,293982,8.67156696,8.52857018,3,1.00000000,9
tworoom,294037,-2.35007167,9.01006794,2,1.00000000,9
tworoom,294190,-4.28464031,1.32635295,2,1.00000000,9
tworoom,294337,-5.54680252,2.04218030,2,1.00000000,9
tworoom,294359,-4.46468306,-0.23072211,1,0.66666667,6
tworoom,294374,-2.03356171,-4.59092236,1,1.00000000,9
tworoom,294421,1.13604486,-2.58644223,1,1.00000000,9
tworoom,294439,0.41196918,-1.26330566,1,1.00000000,9
tworoom,294600,-0.29742232,12.07179451,2,1.00000000,9
tworoom,294626,0.82609737,-0.81266904,1,1.00000000,9
tworoom,294636,12.85588455,-4.53070354,1,1.00000000,9
tworoom,294781,-5.33947420,13.02494335,2,1.00000000,9
tworoom,294854,12.89971352,-0.61058480,1,1.00000000,9
tworoom,294868,9.32190323,-5.21182299,1,1.00000000,9
tworoom,294978,0.90528244,-6.71676207,1,1.00000000,9
tworoom,295044,12.74365139,-2.37614775,1,1.00000000,9
tworoom,295078,1.07876277,-0.61087525,1,1.00000000,9
tworoom,295156,8.35577297,-5.48902607,1,1.00000000,9
tworoom,295180,-3.96190858,-0.77332008,1,1.00000000,9
tworoom,295199,4.40762854,-0.97177029,1,1.00000000,9
tworoom,295255,11.12614727,5.03576326,3,1.00000000,9
tworoom,295263,11.61348343,5.74306297,3,1.00000000,9
tworoom,295307,13.19730377,12.37875652,3,1.00000000,9
tworoom,295337,7.87700224,10.60372925,3,1.00000000,9
tworoom,295341,8.56922913,5.98032331,3,1.00000000,9
tworoom,295427,-0.59383804,-4.87808704,1,1.00000000,9
tworoom,295431,-3.92382264,-0.84376365,1,1.00000000,9
tworoom,295441,-4.81442213,0.18586613,1,0.33333333,3
tworoom,295463,-5.64844704,1.59752917,2,1.00000000,9
tworoom,295464,-5.70204592,1.73375237,2,1.00000000,9
tworoom,295471,-5.45402479,1.59833717,2,1.00000000,9
tworoom,295510,-1.75913334,-4.32259035,1,1.00000000,9
tworoom,295524,8.29160690,-2.98147082,1,1.00000000,9
tworoom,295549,-0.13487166,13.14134884,2,1.00000000,9
tworoom,295657,14.95075893,0.54263580,1,1.00000000,9
tworoom,295723,-5.44297504,2.17004108,2,1.00000000,9
tworoom,295832,-1.18191409,16.18805504,2,1.00000000,9
tworoom,295845,-0.40172693,15.23859882,2,1.00000000,9
tworoom,295989,-3.88597941,14.05662441,2,1.00000000,9
tworoom,296040,12.50373268,0.40268990,1,1.00000000,9
tworoom,296074,6.38872004,-5.36555862,1,1.00000000,9
tworoom,296152,-1.20746350,4.14157104,2,1.00000000,9
tworoom,296191,8.97409725,-5.32463074,1,1.00000000,9
tworoom,296273,11.53950310,4.44247103,3,1.00000000,9
tworoom,296286,10.81744003,-1.35596967,1,1.00000000,9
tworoom,296336,9.51217270,9.20658684,3,1.00000000,9
tworoom,296339,8.00391960,10.79600239,3,1.00000000,9
tworoom,296382,11.81752396,15.34437847,3,1.00000000,9
tworoom,296390,-3.33060694,11.70688725,2,1.00000000,9
tworoom,296414,-3.72408676,9.99052906,2,1.00000000,9
tworoom,296451,3.34078217,-6.22076654,1,1.00000000,9
tworoom,296533,12.20008469,-3.73664904,1,1.00000000,9
tworoom,296557,7.05806684,-4.92027664,1,1.00000000,9
tworoom,296560,7.15573072,1.86711133,1,1.00000000,9
tworoom,296574,7.11520147,-3.31818223,1,1.00000000,9
tworoom,296588,12.42685127,7.80719090,3,1.00000000,9
tworoom,296609,7.43180656,7.52176666,3,1.00000000,9
tworoom,296729,14.62432766,12.22005749,3,1.00000000,9
tworoom,296760,9.17941761,6.82258177,3,1.00000000,9
tworoom,296775,8.36730099,7.09076548,3,1.00000000,9
tworoom,296789,7.46122456,7.81443167,3,1.00000000,9
tworoom,296797,8.49313354,2.27200842,1,1.00000000,9
tworoom,296840,4.39575815,-2.40924907,1,1.00000000,9
tworoom,296898,15.19044876,13.69700241,3,1.00000000,9
tworoom,296901,15.53245354,13.89845276,3,1.00000000,9
tworoom,296905,14.25880337,14.44513321,3,1.00000000,9
tworoom,296934,7.51118946,4.41544008,3,1.00000000,9
tworoom,296964,-1.28028095,-1.20582139,1,1.00000000,9
tworoom,296971,0.08635932,3.26001096,2,1.00000000,9
tworoom,297059,2.78357577,-5.75667953,1,1.00000000,9
tworoom,297159,15.12518215,12.70914936,3,1.00000000,9
tworoom,297193,14.63196754,5.66474009,3,1.00000000,9
tworoom,297222,12.05817318,-3.92176247,1,1.00000000,9
tworoom,297312,0.74162602,-1.17425680,1,1.00000000,9
tworoom,297357,14.01456547,11.21733093,3,1.00000000,9
tworoom,297368,-2.33575869,12.14435196,2,1.00000000,9
tworoom,297372,-0.93399066,9.66789722,2,1.00000000,9
tworoom,297424,3.06456852,-4.76679897,1,1.00000000,9
tworoom,297429,4.58251858,-3.48309183,1,1.00000000,9
tworoom,297481,15.63038254,2.86362791,3,1.00000000,9
tworoom,297507,14.42137623,0.11403552,1,1.00000000,9
tworoom,297523,10.91269493,-4.88203144,1,1.00000000,9
tworoom,297550,5.62397671,-0.77114022,1,1.00000000,9
tworoom,297554,6.17411757,-4.82065916,1,1.00000000,9
tworoom,297684,4.99765396,-3.73972082,1,1.00000000,9
tworoom,297723,-0.49241826,15.50630474,2,1.00000000,9
tworoom,297793,-1.33434248,10.42393589,2,1.00000000,9
tworoom,297866,15.48139286,12.29859066,3,1.00000000,9
tworoom,297889,16.13771057,10.20034218,3,1.00000000,9
tworoom,297966,9.82602310,-3.20114493,1,1.00000000,9
tworoom,298007,-1.55818653,-1.37294185,1,1.00000000,9
tworoom,298017,0.53456962,-2.22163415,1,1.00000000,9
tworoom,298020,-2.14430714,-1.60420978,1,1.00000000,9
tworoom,298028,-3.78481221,15.52039051,2,1.00000000,9
tworoom,298047,-5.54596567,11.60907745,2,1.00000000,9
tworoom,298076,4.22342539,-3.67178631,1,1.00000000,9
tworoom,298082,6.83851337,0.16439669,1,1.00000000,9
tworoom,298113,8.62824440,13.59755898,3,1.00000000,9
tworoom,298122,12.88074017,-4.28042793,1,1.00000000,9
tworoom,298143,5.85051775,-2.66157937,1,1.00000000,9
tworoom,298154,2.55825639,1.93820274,1,1.00000000,9
tworoom,298159,0.10851753,-1.87815821,1,1.00000000,9
tworoom,298163,2.62957096,-4.48626280,1,1.00000000,9
tworoom,298228,8.26498318,-3.11823463,1,1.00000000,9
tworoom,298269,-4.44837618,6.56748438,2,1.00000000,9
tworoom,298340,8.08380699,12.05784321,3,1.00000000,9
tworoom,298398,6.91750860,1.60107946,1,1.00000000,9
tworoom,298408,14.03423786,14.64938259,3,1.00000000,9
tworoom,298421,13.56971169,14.75702477,3,1.00000000,9
tworoom,298453,14.96704006,13.75290108,3,1.00000000,9
tworoom,298555,1.92644811,2.83586240,2,0.44444444,4
tworoom,298590,10.76904297,4.95947313,3,1.00000000,9
tworoom,298730,12.75453186,12.64716816,3,1.00000000,9
tworoom,298733,10.73589325,13.22780704,3,1.00000000,9
tworoom,298778,8.27533913,13.22256279,3,1.00000000,9
tworoom,298796,11.29661942,1.47387552,1,0.66666667,6
tworoom,298798,11.30289364,1.45378411,1,0.66666667,6
tworoom,298801,8.55041504,1.83006477,1,1.00000000,9
tworoom,298874,11.00064182,12.00420284,3,1.00000000,9
tworoom,298949,-1.12443519,10.07734394,2,1.00000000,9
tworoom,299037,-5.02070379,12.88919353,2,1.00000000,9
tworoom,299081,7.86230564,2.90630364,1,0.88888889,8
tworoom,299100,13.37480259,10.78162289,3,1.00000000,9
tworoom,299103,12.88027000,11.80826664,3,1.00000000,9
tworoom,299130,13.76644707,12.13291740,3,1.00000000,9
tworoom,299206,-1.82864451,7.39539719,2,1.00000000,9
tworoom,299209,-1.11212850,7.47831154,2,1.00000000,9
tworoom,299222,15.69487476,8.23584175,3,1.00000000,9
tworoom,299262,12.90713406,-2.12764621,1,1.00000000,9
tworoom,299296,12.45652771,14.24320412,3,1.00000000,9
tworoom,299368,1.79409134,-6.96649790,1,1.00000000,9
tworoom,299393,15.89468002,13.78057003,3,1.00000000,9
tworoom,299410,14.47565460,13.02810097,3,1.00000000,9
